epoch,mean,median,mode,std_dev,min,max,q1_25th,q3_75th,skewness,kurtosis
30,-0.053575281249999884,-0.2736905,-6.43241,6.485008360940462,-6.43241,9.265612,-6.188384,8.68096425,0.4427375714791258,-1.5135470499068158
31,-0.05804990624999984,-0.2736905,-6.599962,6.661227454082099,-6.599962,9.491337,-6.367477,8.92663375,0.4426333991922675,-1.513915169054267
32,-0.06065934375000004,-0.2736905,-6.769937,6.835964940327625,-6.769937,9.744508,-6.54328025,9.16561425,0.4427859534582107,-1.5139282151730464
33,-0.06239368749999974,-0.2736905,-6.960658,7.012328052710942,-6.960658,10.002047,-6.70601825,9.406427,0.44305706505056236,-1.5138030276529253
34,-0.0656694999999996,-0.2736905,-7.106063,7.1767452789633035,-7.106063,10.221827,-6.860079750000001,9.631571000000001,0.4430886831037747,-1.5140299022737174
35,-0.07016315624999991,-0.2736905,-7.268659,7.342799272875009,-7.268659,10.430427,-7.00513925,9.84814425,0.442983897075555,-1.5141449391366042
36,-0.07742390625000017,-0.2736905,-7.434414,7.505116031853773,-7.434414,10.650083,-7.17081975,10.06667675,0.44252897416177334,-1.5145612367034937
37,-0.08091412500000017,-0.2736905,-7.590816,7.672829862114376,-7.590816,10.875088,-7.3317785,10.29679,0.442577898578219,-1.5145563325063498
38,-0.08519350000000026,-0.2736905,-7.733914,7.835511583133292,-7.733914,11.102706,-7.481546,10.51783125,0.4425918638061218,-1.5146848679845684
39,-0.08954693749999998,-0.2736905,-7.879407,7.994316677982811,-7.879407,11.31325,-7.6377625,10.7314005,0.4424925358872923,-1.5149211736957058
40,-0.09177424999999984,-0.2736905,-8.038638,8.150454359956033,-8.038638,11.534272,-7.78034975,10.93759325,0.44264101083987,-1.5148021013950232
41,-0.09604381249999983,-0.2736905,-8.188324,8.31156974262605,-8.188324,11.750834,-7.9432635,11.1613605,0.44260920484543853,-1.514960421771287
42,-0.1032737812500002,-0.2736905,-8.340032,8.458619995777102,-8.340032,11.93555,-8.08600375,11.352231999999999,0.44225737680577554,-1.515313737740875
43,-0.10642093750000026,-0.2736905,-8.476564,8.600087802239102,-8.476564,12.109567,-8.211782,11.54269375,0.44224033429218335,-1.515437133111963
44,-0.11103781250000022,-0.2736905,-8.624614,8.755014184769083,-8.624614,12.334691,-8.36116925,11.75439,0.4421600008370802,-1.5155624676541617
45,-0.11435637500000029,-0.2736905,-8.769041,8.907885896213912,-8.769041,12.539284,-8.504826,11.96759525,0.442222055599738,-1.515691428607985
46,-0.11836815625000008,-0.2736905,-8.92396,9.06051050949463,-8.92396,12.739534,-8.6468465,12.190932,0.44216065631050205,-1.5158454322237467
47,-0.12506590625000014,-0.2736905,-9.070535,9.21161783717728,-9.070535,12.942036,-8.7969145,12.393175249999999,0.44181705279705513,-1.5161546046977301
48,-0.12930671875000055,-0.2736905,-9.23071,9.362465451260883,-9.23071,13.167406,-8.946496499999999,12.601218750000001,0.4417563357535686,-1.516210265339242
49,-0.13538624999999982,-0.2736905,-9.370591,9.505474681282301,-9.370591,13.352938,-9.07367175,12.77586625,0.44152439628894036,-1.5163942663450976
50,-0.14375068750000008,-0.2736905,-9.519237,9.655029055038874,-9.519237,13.550262,-9.216875,12.98817625,0.44117053469956763,-1.5167200702794519
51,-0.14730946874999984,-0.2736905,-9.670163,9.801150890120761,-9.670163,13.755447,-9.36230925,13.199679249999999,0.4411215956869456,-1.516743732318931
52,-0.15199343750000005,-0.2736905,-9.803474,9.947503520006423,-9.803474,13.945347,-9.51210025,13.391935,0.4410348247257669,-1.516870886636888
53,-0.1559362499999999,-0.2736905,-9.94418,10.09516582659919,-9.94418,14.142138,-9.650576,13.5903895,0.44100574308577706,-1.516934292872602
54,-0.16010093749999976,-0.2736905,-10.089431,10.241451768510952,-10.089431,14.340603,-9.785471,13.7859435,0.44099265971078705,-1.5170439318648028
55,-0.1655749062499996,-0.2736905,-10.23627,10.386797040658212,-10.23627,14.534616,-9.9384435,13.98071225,0.4408375173042856,-1.517209933850379
56,-0.16975571875000006,-0.2736905,-10.35277,10.519763304561414,-10.35277,14.709993,-10.068564,14.159684500000001,0.44074795512958176,-1.5172901467506708
57,-0.1752248749999996,-0.2736905,-10.49151,10.655024580330915,-10.49151,14.885401,-10.19962825,14.3357755,0.44054039885501906,-1.517410035679274
58,-0.18237943749999985,-0.2736905,-10.639132,10.795608738531424,-10.639132,15.072803,-10.33789325,14.5274465,0.4402245808003939,-1.5176252575536433
59,-0.18839524999999968,-0.2736905,-10.776306,10.933491384200302,-10.776306,15.271838,-10.48338375,14.7089815,0.44006190711597243,-1.5177674661670724
60,-0.1943016249999998,-0.2736905,-10.913059,11.072871687611508,-10.913059,15.447425,-10.61540275,14.88821375,0.4399128423580262,-1.5179488653668447
61,-0.19890915625000027,-0.2736905,-11.028913,11.208514144291113,-11.028913,15.618344,-10.7467525,15.07144925,0.4398263405917422,-1.51807875743549
62,-0.2030153437500002,-0.2736905,-11.164925,11.334436483393448,-11.164925,15.777741,-10.87304625,15.25099225,0.4397506966386302,-1.5181514454055773
63,-0.2075251562499998,-0.2736905,-11.295828,11.471319051863489,-11.295828,15.968773,-10.99469925,15.427894,0.43974717946200514,-1.5182379167058788
64,-0.21272565624999995,-0.2736905,-11.431529,11.605904141376625,-11.431529,16.147915,-11.1318445,15.610605,0.4396158340158359,-1.5183398937490686
65,-0.21581665624999968,-0.2736905,-11.554122,11.728452011341787,-11.554122,16.313536,-11.25336375,15.771926749999999,0.43963385782009595,-1.5183324302679373
66,-0.22071237499999974,-0.2736905,-11.671353,11.8502134868665,-11.671353,16.471113,-11.38002775,15.9312255,0.4394860734761351,-1.5184395555526933
67,-0.22452212500000024,-0.2736905,-11.780513,11.975501745152805,-11.780513,16.652718,-11.49691275,16.093644249999997,0.43948069120083516,-1.5185071147560265
68,-0.2289909687499998,-0.2736905,-11.925571,12.107697729840115,-11.925571,16.826645,-11.62388725,16.26428175,0.43939483037673766,-1.5185733763066454
69,-0.23544318750000004,-0.2736905,-12.052332,12.23709557350026,-12.052332,16.987728,-11.76172775,16.4379165,0.43914832025893946,-1.518728602244192
70,-0.2356532499999997,-0.2736905,-12.17315,12.362132522261202,-12.17315,17.156561,-11.8723625,16.62400025,0.43939310265703263,-1.5186493716791818
71,-0.23947603124999972,-0.2736905,-12.296611,12.491404389186654,-12.296611,17.332634,-11.98699,16.78863175,0.43937065068099496,-1.5186790260749843
72,-0.24488090625000014,-0.2736905,-12.426792,12.612858134508102,-12.426792,17.487692,-12.102329,16.953023,0.43922228518807305,-1.5188342478754104
73,-0.2508423437499998,-0.2736905,-12.547051,12.731831250739544,-12.547051,17.639158,-12.2221245,17.108545,0.43903819696881885,-1.5189805083506667
74,-0.25275603124999946,-0.2736905,-12.667166,12.85472709490954,-12.667166,17.810665,-12.3432215,17.275238,0.4391229379245761,-1.5189398108312915
75,-0.2575349687499999,-0.2736905,-12.784066,12.976251841328395,-12.784066,17.968428,-12.46337625,17.431214999999998,0.43902921396554395,-1.5190678928335695
76,-0.26009137499999957,-0.2736905,-12.889327,13.08678745598137,-12.889327,18.12336,-12.5652875,17.58335425,0.43904499652648604,-1.519066797209339
77,-0.2634449062500004,-0.2736905,-12.99654,13.209251702683147,-12.99654,18.285416,-12.670866,17.7382095,0.4390582680815535,-1.519084102387795
78,-0.26658215624999926,-0.2736905,-13.124952,13.333378188846407,-13.124952,18.450562,-12.79341175,17.900088750000002,0.4390470008069157,-1.519101776738183
79,-0.27156143750000017,-0.2736905,-13.224609,13.447455067948896,-13.224609,18.615095,-12.90589525,18.034719250000002,0.43894047432527056,-1.5191737874565034
80,-0.2776981249999999,-0.2736905,-13.348033,13.566357053164536,-13.348033,18.771072,-13.01295075,18.191990500000003,0.43877063983628534,-1.5193345540006127
81,-0.2795659374999997,-0.2736905,-13.458261,13.683629896020348,-13.458261,18.93256,-13.129391,18.34554,0.4388456246217609,-1.5192777127855979
82,-0.2833361874999998,-0.2736905,-13.575289,13.798438006437456,-13.575289,19.08831,-13.236525,18.494023249999998,0.4387999331609891,-1.519325412660801
83,-0.2891478125,-0.2736905,-13.696535,13.918162368578193,-13.696535,19.255001,-13.35905575,18.64551275,0.43865580459831993,-1.519421150696101
84,-0.29166099999999995,-0.2736905,-13.803863,14.029467815960237,-13.803863,19.405939,-13.458126,18.786994749999998,0.4386974690428745,-1.5194014570895122
85,-0.29728365624999986,-0.2736905,-13.919873,14.147754240499943,-13.919873,19.564678,-13.574709,18.94237575,0.4385502515029989,-1.5195384333553243
86,-0.30256315624999996,-0.2736905,-14.039237,14.260726631958311,-14.039237,19.712687,-13.695501,19.094634749999997,0.4384263328377963,-1.5196290366521708
87,-0.3076418437499997,-0.2736905,-14.136966,14.372764081139536,-14.136966,19.869789,-13.79964675,19.249700750000002,0.43832118105559553,-1.5197271231012672
88,-0.31138012499999923,-0.2736905,-14.245907,14.482863437183642,-14.245907,20.016584,-13.902071,19.403794,0.43829339911144743,-1.5197857558930454
89,-0.3148949375000001,-0.2736905,-14.357884,14.596037380555172,-14.357884,20.162539,-14.010481,19.5577375,0.4382743146908773,-1.5198046326094223
90,-0.32088896875000006,-0.2736905,-14.469843,14.71162768498177,-14.469843,20.326105,-14.124072,19.70653,0.43813058760622703,-1.5199337857888524
91,-0.32487075000000054,-0.2736905,-14.57058,14.828209180884384,-14.57058,20.483925,-14.236677499999999,19.86265425,0.43810074542132604,-1.5199671396578356
92,-0.32648456250000013,-0.2736905,-14.664706,14.93234824575847,-14.664706,20.62405,-14.33549125,20.00217875,0.4381801777161409,-1.5199152085079484
93,-0.33030743750000013,-0.2736905,-14.78217,15.05160736486799,-14.78217,20.789576,-14.453019,20.160965,0.4381600032887632,-1.5199300251183285
94,-0.3338682500000001,-0.2736905,-14.908154,15.16385184311324,-14.908154,20.945168,-14.5590625,20.32509875,0.4381272536181776,-1.5199527044955106
95,-0.3372334687499998,-0.2736905,-15.009155,15.277260120321966,-15.009155,21.091221,-14.6700925,20.47574025,0.43812993716335674,-1.519994266104095
96,-0.33967265625000054,-0.2736905,-15.103622,15.389788245108877,-15.103622,21.235971,-14.76779825,20.634055250000003,0.43816580799801985,-1.519986127262994
97,-0.3448061562500002,-0.2736905,-15.213655,15.49898626035814,-15.213655,21.370453,-14.876433,20.77421525,0.43805832013484897,-1.5200539043238543
98,-0.34825478125000053,-0.2736905,-15.327662,15.611177018468117,-15.327662,21.537764,-14.987279000000001,20.910376749999998,0.4380578364532527,-1.5200496371950751
99,-0.35303749999999967,-0.2736905,-15.425474,15.714509013067062,-15.425474,21.690779,-15.09367125,21.035484250000003,0.43796436708636227,-1.5201136111153832
