epoch,neurons_positive,neurons_negative,neurons_zero,mean_incl_zero,median_incl_zero,std_incl_zero,min_incl_zero,max_incl_zero,q1_incl_zero,q3_incl_zero,skewness_incl_zero,kurtosis_incl_zero,mode_incl_zero,mean_excl_zero,median_excl_zero,std_excl_zero,min_excl_zero,max_excl_zero,q1_excl_zero,q3_excl_zero,skewness_excl_zero,kurtosis_excl_zero,mode_excl_zero
16.0,44,0,20,0.00736625,0.005056,0.007234749058364084,0.0,0.021763,0.0,0.01337175,0.5243429136445348,-1.1435079811960165,0.0,0.010714545454545456,0.011554499999999999,0.006344900606193871,0.000663,0.021763,0.0047035,0.015216,0.11185743367083233,-1.2456128117477634,0.000663
17.0,44,0,20,0.007258953125,0.005168,0.00721447514209646,0.0,0.020392,0.0,0.01426375,0.42190902902272137,-1.4128041287198168,0.0,0.010558477272727273,0.011648,0.006392900659355858,6e-05,0.020392,0.00510625,0.0162775,-0.1384256242181151,-1.3946382729446818,6e-05
18.0,43,0,21,0.007542453125,0.005178,0.007573457885375262,0.0,0.021353,0.0,0.01532175,0.4208657498954451,-1.4228268635418864,0.0,0.011225976744186046,0.012349,0.006634591252856685,5.2e-05,0.021353,0.005178,0.01683,-0.18745673807545674,-1.3581604920422445,5.2e-05
19.0,42,0,22,0.007190078125000001,0.0042185,0.007421219065340376,0.0,0.022208,0.0,0.0146845,0.4490317503619784,-1.3913298830997003,0.0,0.010956309523809524,0.012817499999999999,0.006531388758792477,7.9e-05,0.022208,0.00458125,0.016292,-0.2191056318778862,-1.2837248241364276,7.9e-05
20.0,42,0,22,0.007323453125,0.005131,0.0077642556588061115,0.0,0.026128,0.0,0.013660249999999999,0.6057598994954582,-1.0000706743078993,0.0,0.01115954761904762,0.0111395,0.007003695103648879,1e-06,0.026128,0.005582500000000001,0.016878,0.04900665769041629,-1.0206590805451927,1e-06
21.0,40,0,24,0.007354421875,0.004824,0.007898912768944628,0.0,0.023839,0.0,0.0146295,0.5563230750174617,-1.2274308974705814,0.0,0.011767074999999998,0.0135045,0.006921307421244559,1e-06,0.023839,0.00624675,0.01787225,-0.12886930071188343,-1.2291933886286148,1e-06
22.0,37,0,27,0.007555484375,0.0044255,0.008260097262200117,0.0,0.025336,0.0,0.01626025,0.5424265235272773,-1.3067336191557586,0.0,0.013068945945945943,0.015068,0.006779598524930537,0.000448,0.025336,0.006424,0.017917,-0.270617441316013,-1.1969170084375529,0.006424
23.0,37,0,27,0.007488921875,0.005795,0.008113540885274535,0.0,0.028111,0.0,0.014843,0.6279778665668418,-0.9473522693307417,0.0,0.01295381081081081,0.013053,0.0065632449984861455,0.000168,0.028111,0.00699,0.017845,0.06095097444392384,-0.788492333430165,0.000168
24.0,36,0,28,0.007387296875,0.0048795,0.007907804937369802,0.0,0.02286,0.0,0.01562725,0.4598035482952404,-1.4072158962310812,0.0,0.013132972222222223,0.014697,0.005976006751474838,0.001368,0.02286,0.00792925,0.018204500000000002,-0.40993057008393574,-0.9586690863516294,0.001368
25.0,36,0,28,0.007674015625,0.002966,0.008492979121552746,0.0,0.023908,0.0,0.01588375,0.535572087109149,-1.3250896529396332,0.0,0.013642694444444445,0.0144145,0.006841307196481957,0.001324,0.023908,0.007496,0.01962225,-0.3620373716720627,-1.0421210976530564,0.001324
26.0,36,0,28,0.0071650624999999996,0.0043435,0.007821654580144392,0.0,0.025363,0.0,0.01406525,0.6143787955237364,-0.9883268478355096,0.0,0.012737888888888889,0.0133035,0.006146164982137587,0.000948,0.025363,0.00829725,0.017518,0.017782379570213412,-0.7295352183172308,0.000948
27.0,36,0,28,0.0073662499999999995,0.004510999999999999,0.008004472626678787,0.0,0.025878,0.0,0.015392,0.5570712423366067,-1.1054297450964754,0.0,0.013095555555555555,0.014748500000000001,0.006235109904780456,0.000569,0.025878,0.0075257499999999995,0.016982499999999998,-0.15462361845023556,-0.577440110872502,0.000569
28.0,36,0,28,0.007611140625,0.0056095,0.008378937542409514,0.0,0.025189,0.0,0.01537425,0.5874482177854357,-1.169930753779065,0.0,0.013530916666666665,0.014296,0.006686682807287765,0.000146,0.025189,0.0076100000000000004,0.01947,-0.14792190813773348,-1.0771572690108135,0.000146
29.0,36,0,28,0.0075076875000000005,0.0049635,0.008118409742436862,0.0,0.020871,0.0,0.015757,0.45437840468411406,-1.4744470873635358,0.0,0.013347,0.014808,0.006263664994766775,3e-06,0.020871,0.00833775,0.01924175,-0.5088115864212693,-1.024103302626318,3e-06
30.0,35,0,29,0.0075410156249999995,0.0056755,0.007938814827109326,0.0,0.022469,0.0,0.0153305,0.37248133494403984,-1.5068367290094895,0.0,0.013789285714285716,0.015183,0.0053931560416694705,3e-06,0.022469,0.009489000000000001,0.017923500000000002,-0.5931480020433016,-0.4541078506935836,3e-06
31.0,34,0,30,0.007370234375,0.005712,0.008172514321534919,0.0,0.02746,0.0,0.013728750000000001,0.671502133989933,-0.831633087488759,0.0,0.013873382352941176,0.013497,0.005958328318732211,0.004848,0.02746,0.008449749999999999,0.0187835,0.3571955977693133,-0.7452386416405723,0.004848
32.0,34,0,30,0.007590328125,0.0071055,0.007927786883910855,0.0,0.024035,0.0,0.014913000000000001,0.39963217056548994,-1.3383956762577591,0.0,0.014287676470588236,0.0148585,0.004755624952563687,0.004933,0.024035,0.0104735,0.017496499999999998,0.05451397625601641,-0.7115525326979895,0.004933
33.0,34,0,30,0.007238984375,0.0068675,0.007595771797709622,0.0,0.022834,0.0,0.014030500000000001,0.4092191867430147,-1.3697106667466048,0.0,0.013626323529411765,0.013453,0.004644115997187055,0.004979,0.022834,0.009355,0.01798925,-0.015795459657525008,-1.0894360959073122,0.004979
34.0,34,0,30,0.007309531249999999,0.0061435,0.00781172690768651,0.0,0.024384,0.0,0.01349475,0.4877323095761853,-1.2012311333780568,0.0,0.013759117647058824,0.012961,0.005111394231142729,0.002897,0.024384,0.0103435,0.017433,0.06324857581145747,-0.6255348877708986,0.002897
35.0,34,0,30,0.007413734375,0.0042365,0.00817244705405415,0.0,0.02346,0.0,0.014667999999999999,0.5499450512057934,-1.2274397029783655,0.0,0.013955264705882353,0.0141825,0.0058678341645680455,0.002963,0.02346,0.0093745,0.01833125,-0.15365638765378006,-1.010138707434385,0.002963
36.0,34,0,30,0.007503953125000001,0.0046029999999999995,0.008159199624560472,0.0,0.027385,0.0,0.01491275,0.5190527999154206,-1.1857904621152804,0.0,0.014125088235294117,0.014707999999999999,0.0056381642421648465,0.003397,0.027385,0.0094945,0.0182045,-0.10134068659396334,-0.4917497843573613,0.003397
37.0,34,0,30,0.0074676875,0.0037365000000000002,0.008037790235574311,0.0,0.022507,0.0,0.01488575,0.4310762886469451,-1.431125921198918,0.0,0.014056823529411767,0.014801,0.005384153325053221,0.00247,0.022507,0.0093615,0.01825775,-0.4503695850723672,-0.6219851493357571,0.00247
38.0,34,0,30,0.007740734375,0.0066064999999999995,0.00799432722943703,0.0,0.023587,0.0,0.015905250000000003,0.29240819859255596,-1.5833838744725046,0.0,0.014570794117647059,0.015808500000000003,0.004558552839117281,0.003542,0.023587,0.0112315,0.017166499999999998,-0.5695302383806895,-0.21001409965439244,0.003542
39.0,34,0,30,0.007586312499999999,0.0068655,0.00792640945643699,0.0,0.024381,0.0,0.01526325,0.3853871691045672,-1.3506544014862234,0.0,0.014280117647058823,0.0149055,0.004761941119066182,0.003139,0.024381,0.01142025,0.01763025,-0.08138343506339615,-0.15303428803845653,0.003139
40.0,34,0,30,0.007284015625,0.0064615,0.007601284508004609,0.0,0.023619,0.0,0.01471625,0.3450278064811769,-1.4724986341113253,0.0,0.013711088235294117,0.0144355,0.004543049787815171,0.002162,0.023619,0.0102685,0.016881,-0.3966438531510859,-0.06613428603839289,0.002162
41.0,34,0,30,0.0073454375,0.004495,0.008250195950087717,0.0,0.026661,0.0,0.014313,0.6703312542995769,-0.8584813408027561,0.0,0.01382670588235294,0.0142875,0.00620557341773559,0.001891,0.026661,0.00910025,0.017306250000000002,0.1558715461097111,-0.5245369910603634,0.001891
42.0,34,0,30,0.007495453125,0.0055365,0.007869851956060084,0.0,0.023897,0.0,0.014557,0.3745372783821527,-1.39302756733034,0.0,0.014109088235294118,0.014298,0.004823935977575153,0.001604,0.023897,0.01090475,0.01686375,-0.3187992304882824,0.22157151840841705,0.001604
43.0,34,0,30,0.00754253125,0.0045804999999999995,0.008064550132696394,0.0,0.024413,0.0,0.01495875,0.41990326047833665,-1.3901107717005474,0.0,0.014197705882352942,0.014669499999999999,0.00528529257095136,0.001034,0.024413,0.00982075,0.0181985,-0.4017538074503439,-0.23700809745176965,0.001034
44.0,34,0,30,0.0073486875,0.006444500000000001,0.007858112873559005,0.0,0.025226,0.0,0.0144855,0.45460967689018783,-1.2532895418239285,0.0,0.013832823529411765,0.0143135,0.0051518217992484044,0.000531,0.025226,0.0101435,0.0176775,-0.17194483662792392,-0.004027982131322272,0.000531
45.0,33,0,31,0.007449765625,0.006904,0.007957508175738393,0.0,0.023263,0.0,0.0150025,0.429061264401198,-1.3366339329945092,0.0,0.014448030303030303,0.014918,0.004657793413616604,0.006707,0.023263,0.011581,0.018136,0.09362533641555652,-0.8695044356841493,0.006707
46.0,33,0,31,0.0074920625000000005,0.005297,0.00828633352061355,0.0,0.023885,0.0,0.015060249999999999,0.5376489314652393,-1.2507321956695792,0.0,0.014530060606060607,0.015005,0.005559019146856286,0.005057,0.023885,0.010568,0.018987,-0.07437037369091112,-1.1605582414233524,0.005057
47.0,33,0,31,0.007630109375000001,0.0072015000000000004,0.00808740708431399,0.0,0.024996,0.0,0.01428525,0.4201314400673171,-1.2745662994003257,0.0,0.01479778787878788,0.014272,0.004558783973675541,0.005832,0.024996,0.011213,0.018277,0.3500297335575902,-0.372596001443112,0.005832
48.0,33,0,31,0.007021578125,0.00447,0.007549397560411458,0.0,0.024293,0.0,0.01338775,0.4426341942278949,-1.2969133604482506,0.0,0.01361760606060606,0.013351,0.004550884682154262,0.002963,0.024293,0.010445,0.016994,-0.023766160702261927,-0.19022233770064245,0.002963
49.0,33,0,31,0.00767775,0.0031395,0.008295465453713251,0.0,0.024028,0.0,0.0154525,0.41770351696913044,-1.4093217041894548,0.0,0.01489018181818182,0.015425,0.005105338610766039,0.002157,0.024028,0.011759,0.018343,-0.3874049838452834,-0.06992051044356007,0.002157
50.0,33,0,31,0.007226953125,0.004031,0.007918135774184964,0.0,0.024864,0.0,0.0137855,0.5184509456412366,-1.1722962237785217,0.0,0.014015909090909091,0.013644,0.005142037347457195,0.003107,0.024864,0.011609,0.017104,0.017129807769575935,-0.32271293824834046,0.003107
51.0,33,0,31,0.0075557656249999995,0.0041294999999999995,0.008428585260406598,0.0,0.025119,0.0,0.0145015,0.576177335910002,-1.1251780895916919,0.0,0.014653606060606061,0.014501,0.005810991585645958,0.001537,0.025119,0.01079,0.018663,-0.011775528812756066,-0.7118605214414484,0.001537
52.0,33,0,31,0.007501421875000001,0.004402,0.00814621489712532,0.0,0.026304,0.0,0.01434725,0.4778867806922436,-1.2196274484220477,0.0,0.014548212121212123,0.014321,0.0051167926788800965,0.001557,0.026304,0.011592,0.018147,-0.04371193396360003,0.10664055253058846,0.001557
53.0,33,0,31,0.00730909375,0.0035515,0.007948418466349827,0.0,0.022375,0.0,0.01360025,0.4504776551840019,-1.3471952860475174,0.0,0.01417521212121212,0.013359,0.005019671024821132,0.000622,0.022375,0.010904,0.018495,-0.2940405228979534,-0.18897162129792022,0.000622
54.0,33,0,31,0.007497296875,0.003362,0.008217119849131461,0.0,0.023515,0.0,0.0149895,0.4598487587960882,-1.3579590776288748,0.0,0.01454021212121212,0.014967,0.005342700649272039,1e-06,0.023515,0.010801,0.018555,-0.4050085746897861,-0.13416587459836116,1e-06
55.0,32,0,32,0.007581296875000001,0.003441,0.008266383143264062,0.0,0.026676,0.0,0.01570725,0.4636936035873102,-1.2685370877353663,0.0,0.01516259375,0.0157145,0.0046598343241697916,0.006882,0.026676,0.0108245,0.0185345,0.29637901281644635,-0.5287750566349181,0.006882
56.0,32,0,32,0.007512375,0.0037395,0.008137428681523114,0.0,0.024261,0.0,0.01418525,0.43797006618766615,-1.314119981912861,0.0,0.01502475,0.014408500000000001,0.004423113701059469,0.007479,0.024261,0.01143225,0.01826175,0.3591515980914486,-0.7637169225282632,0.007479
57.0,32,0,32,0.007455999999999999,0.0028325,0.008476191601332523,0.0,0.030237,0.0,0.01320525,0.7035226873429407,-0.6658984069330312,0.0,0.014911999999999998,0.0133405,0.005701559095984185,0.005665,0.030237,0.0112395,0.017717749999999997,0.6999223216903975,0.03145496429052619,0.005665
58.0,32,0,32,0.007787921874999999,0.002648,0.008637251583447797,0.0,0.026991,0.0,0.01434125,0.5410625839659295,-1.1389865874761602,0.0,0.015575843749999999,0.014440499999999998,0.005282118473617942,0.005296,0.026991,0.0114915,0.019258499999999998,0.3081115380275584,-0.7009948521751439,0.005296
59.0,32,0,32,0.007553015625000001,0.003355,0.008465620985588172,0.0,0.026819,0.0,0.01467225,0.5967602380764155,-1.013104619516427,0.0,0.01510603125,0.0147225,0.005407160741116675,0.00671,0.026819,0.011297999999999999,0.018620499999999998,0.3897853730659981,-0.6233950200424703,0.00671
60.0,32,0,32,0.0076629687500000005,0.001701,0.008538261468546944,0.0,0.027011,0.0,0.015297,0.5113611157568334,-1.2529387257329903,0.0,0.015325937500000001,0.015428,0.005325564541303931,0.003402,0.027011,0.011457,0.019595,-0.10198433556506162,-0.3228657558790915,0.003402
61.0,32,0,32,0.007403109375,0.00378,0.0079575744481225,0.0,0.02255,0.0,0.0147855,0.3748338438949946,-1.4731766963356092,0.0,0.014806218750000003,0.014962,0.004127217629153863,0.00756,0.02255,0.01151125,0.01732625,-0.007914727584221714,-0.7521615184139225,0.00756
62.0,32,0,32,0.007788437499999999,0.003007,0.008707238680178335,0.0,0.024781,0.0,0.01499075,0.5434219302508335,-1.2246092588329653,0.0,0.015576875,0.0151015,0.0055056782946676965,0.006014,0.024781,0.01130175,0.02021675,0.055227584207588165,-1.1158115301245735,0.006014
63.0,32,0,32,0.00762171875,0.003561,0.008254669039528383,0.0,0.024094,0.0,0.01538075,0.4175859137894928,-1.377542412288271,0.0,0.015243437500000002,0.0155305,0.004483071324002525,0.007122,0.024094,0.012275999999999999,0.01775775,0.1133892831246435,-0.522732094198068,0.007122
64.0,32,0,32,0.0075910625,0.003384,0.007992324536459575,0.0,0.021872,0.0,0.015258,0.2659708865612733,-1.6514235250797058,0.0,0.015182124999999998,0.015304,0.0035363884450629853,0.006768,0.021872,0.013277500000000001,0.017473250000000003,-0.2991764264429384,-0.17422441413302314,0.006768
65.0,32,0,32,0.007883421875,0.0032485,0.008562998147561781,0.0,0.025745,0.0,0.015188,0.4442714351909758,-1.3073677478381405,0.0,0.015766843750000002,0.015196000000000001,0.0047279164154874756,0.006497,0.025745,0.01203275,0.019228750000000003,0.27667838860602634,-0.5606557199258497,0.006497
66.0,32,0,32,0.007454640625,0.002002,0.008088157709668786,0.0,0.024794,0.0,0.014593499999999999,0.3974717242143962,-1.4439640659899713,0.0,0.01490928125,0.014664,0.004437708482668554,0.004004,0.024794,0.01190525,0.018661999999999998,-0.22659899681524215,0.006608920158023501,0.004004
67.0,32,0,32,0.00772328125,0.0013205,0.008521340665259104,0.0,0.024526,0.0,0.01677175,0.4385685453159666,-1.4395219953077232,0.0,0.015446562499999998,0.016778500000000002,0.005091988504856796,0.002641,0.024526,0.01239325,0.0187605,-0.4394292746026356,-0.24446579838100035,0.002641
68.0,32,0,32,0.007569515625,0.003284,0.008215719610509225,0.0,0.026329,0.0,0.0151215,0.4263439736423749,-1.3526365821285582,0.0,0.01513903125,0.015163,0.004516742614182641,0.006568,0.026329,0.01283225,0.018438000000000003,0.10393983871591513,-0.2581327267301958,0.006568
69.0,32,0,32,0.007559171875,0.0025485,0.0083396159450591,0.0,0.024352,0.0,0.01463075,0.4950203038158417,-1.2558080691920124,0.0,0.015118343750000002,0.0147035,0.004981589038709028,0.005097,0.024352,0.01175325,0.01818375,0.09275329113605728,-0.5829078541214274,0.005097
70.0,32,0,32,0.0076303281249999995,0.0026775,0.008474196110573498,0.0,0.024559,0.0,0.01447675,0.5180268889569899,-1.2455996087547774,0.0,0.01526065625,0.0144775,0.005213461887324577,0.005355,0.024559,0.011528,0.019085,0.05863164297354614,-0.8792867203079684,0.005355
71.0,32,0,32,0.007641890625000001,0.0028195,0.008423495509431467,0.0,0.023789,0.0,0.015448,0.46331171468184074,-1.3928046874994275,0.0,0.01528378125,0.015470000000000001,0.005011343985988034,0.005639,0.023789,0.0107155,0.020122,-0.1740965600090602,-1.0453952943518448,0.005639
72.0,32,0,32,0.007382421875,0.002642,0.008129315246002978,0.0,0.026524,0.0,0.01435825,0.4939726457636648,-1.2217200630379945,0.0,0.01476484375,0.0146655,0.004813650097050671,0.005284,0.026524,0.01185,0.01798775,0.15758305935002623,-0.21349588881542392,0.005284
73.0,32,0,32,0.00760425,0.0026245,0.008513385842307396,0.0,0.030846,0.0,0.01358125,0.6644447393849483,-0.6491101925841756,0.0,0.015208500000000002,0.0137835,0.005413523886988955,0.005249,0.030846,0.01152275,0.017506,0.9543647106905271,0.7701449006421361,0.005249
74.0,32,0,32,0.00787453125,0.0028865,0.00870159016352893,0.0,0.026744,0.0,0.0147345,0.5061143109711027,-1.2315945200752345,0.0,0.0157490625,0.014863,0.005236301933005177,0.005773,0.026744,0.0128975,0.02026375,0.13365415559144903,-0.6303544239665073,0.005773
75.0,32,0,32,0.0075376875,0.0035235,0.008252164825583268,0.0,0.026344,0.0,0.0143945,0.4825695206064399,-1.2309516118761363,0.0,0.015075374999999998,0.014483,0.0047500508336095724,0.007047,0.026344,0.0121095,0.018244999999999997,0.2999687135795232,-0.46581933565033795,0.007047
76.0,32,0,32,0.007725828125,0.002764,0.008264674217631569,0.0,0.02325,0.0,0.01608375,0.32149798589005185,-1.602913356348106,0.0,0.01545165625,0.0161105,0.004151245525512305,0.005528,0.02325,0.0132765,0.018166500000000002,-0.5092632925070132,-0.08660478862744059,0.005528
77.0,32,0,32,0.0076212812500000005,0.001491,0.008489525026224872,0.0,0.024076,0.0,0.015512,0.4669650555009547,-1.4353072520603707,0.0,0.015242562500000001,0.015545,0.005289254631665387,0.002982,0.024076,0.01142575,0.01959525,-0.4609736264650359,-0.6524402546586807,0.002982
78.0,32,0,32,0.007700765625000001,0.0024835,0.008179608929645924,0.0,0.024682,0.0,0.015884500000000003,0.310119682037563,-1.563605827550589,0.0,0.01540153125,0.015928,0.0038997976949482183,0.004967,0.024682,0.01272825,0.01775975,-0.200881361417664,0.38119520221451664,0.004967
79.0,32,0,32,0.0074605625,0.0018415,0.008335234101532106,0.0,0.02319,0.0,0.0146835,0.5043261961646147,-1.3256745719685439,0.0,0.014921125,0.014818999999999999,0.00525664050719421,0.003683,0.02319,0.0111705,0.01818825,-0.23645952372497,-0.6890020713800475,0.003683
80.0,32,0,32,0.007698937499999999,0.000859,0.008697280907478714,0.0,0.026816,0.0,0.015331500000000001,0.5593109265211174,-1.1756699112599398,0.0,0.015397875,0.015478,0.0057217229144179114,0.001718,0.026816,0.012233,0.01985475,-0.10794807785865837,-0.3596299255449824,0.001718
81.0,32,0,32,0.007607296875,0.0014265,0.008595569568605691,0.0,0.028976,0.0,0.01402275,0.6014336745092577,-1.0174426847005242,0.0,0.01521459375,0.0141835,0.005659125456173501,0.002853,0.028976,0.0115715,0.02002825,0.18220357046996707,-0.2487985390707972,0.002853
82.0,32,0,32,0.0077011562500000005,0.000146,0.008718953946035382,0.0,0.028218,0.0,0.015309999999999999,0.5474107870650966,-1.166366176975275,0.0,0.0154023125,0.015559,0.005781409919071969,0.000292,0.028218,0.01186275,0.0194235,-0.2409466654955983,0.31071273934038723,0.000292
83.0,32,0,32,0.007729484375,5e-07,0.008589504822369323,0.0,0.029234,0.0,0.0147885,0.4677650810191416,-1.263138587426848,0.0,0.01545896875,0.015101,0.005298049526030636,1e-06,0.029234,0.013413250000000002,0.019290750000000002,-0.3900852297197141,1.4443123954762864,1e-06
84.0,31,0,33,0.0076273750000000005,0.0,0.008720243521721455,0.0,0.024542,0.0,0.01570475,0.5485408149283708,-1.2852488087461436,0.0,0.01574683870967742,0.015776,0.005397720439382477,0.005082,0.024542,0.011054999999999999,0.019833499999999997,-0.13769162109168903,-0.9969768884258108,0.005082
85.0,31,0,33,0.007851390625,0.0,0.008856743642941638,0.0,0.027713,0.0,0.01603575,0.4893085631134794,-1.3089744519434268,0.0,0.016209322580645162,0.016677,0.005144722440784918,0.001915,0.027713,0.013196,0.0195395,-0.22373116737622092,0.5421623520440435,0.017295
86.0,31,0,33,0.007619703125,0.0,0.008641134529605488,0.0,0.024223,0.0,0.016050500000000002,0.46276733774243195,-1.464680709560214,0.0,0.015731000000000002,0.016481,0.00515334540888012,0.000949,0.024223,0.011882,0.0201,-0.6760158084980031,0.22367855724906205,0.000949
87.0,31,0,33,0.00740809375,0.0,0.008279486468296867,0.0,0.024489,0.0,0.015386500000000001,0.389824217534979,-1.5436828421706617,0.0,0.015294129032258068,0.015457,0.004572999578464992,4.3e-05,0.024489,0.013685,0.018305500000000002,-0.9998827178479358,2.1853686220419712,4.3e-05
88.0,30,0,34,0.007583718749999999,0.0,0.008976049758365226,0.0,0.026847,0.0,0.01444075,0.654515627069395,-1.0661746256787517,0.0,0.0161786,0.014777,0.005729606325045378,0.004423,0.026847,0.011516499999999999,0.020628999999999998,0.12081389784847822,-0.9189690642679809,0.004423
89.0,30,0,34,0.007312656250000001,0.0,0.00841331195416442,0.0,0.023852,0.0,0.0150545,0.5388342255719619,-1.2780219506735997,0.0,0.015600333333333334,0.0156145,0.004659930624185539,0.008246,0.023852,0.012025,0.019805999999999997,0.18385935084076202,-1.1307177899669554,0.008246
90.0,30,0,34,0.007690734375000001,0.0,0.008691004788073607,0.0,0.025,0.0,0.015186,0.45439606281134565,-1.4129406929903707,0.0,0.0164069,0.0153005,0.004258287514561067,0.008263,0.025,0.013722,0.01948725,0.2016104062498415,-0.6527388666320637,0.008263
91.0,30,0,34,0.0075208125,0.0,0.008724370136424964,0.0,0.028514,0.0,0.015328,0.5694138856391463,-1.1660369972374744,0.0,0.0160444,0.0159645,0.0050618217247680045,0.004124,0.028514,0.013333,0.01951675,0.1106201208911274,0.20550349685800073,0.004124
92.0,30,0,34,0.007547,0.0,0.00919918747940545,0.0,0.03101,0.0,0.01409325,0.8266651767001012,-0.5186555791178509,0.0,0.01610026666666667,0.014690499999999999,0.006543971759990682,0.002675,0.03101,0.01276125,0.01994275,0.48343593092279935,-0.02931036135634768,0.002675
