epoch,mean,median,mode,std_dev,min,max,q1_25th,q3_75th,skewness,kurtosis
25,-0.006630825396825396,-0.00068,-0.0,0.024898362250940068,-0.070306,0.102868,-0.021276749999999997,-1e-06,0.8107832013758622,4.016291999397787
26,-0.006740230158730157,-0.00068,-0.0,0.024927239955442982,-0.070306,0.105012,-0.021276749999999997,-1e-06,0.8491068107472667,4.2466259842767675
27,-0.00745784126984127,-0.0008775,-0.0,0.02461014297263498,-0.070306,0.101708,-0.02225675,-1e-06,0.8243059569991619,4.23230145931148
28,-0.007396301587301587,-0.0008775,-0.0,0.02461358276335909,-0.070306,0.100322,-0.02225675,-1e-06,0.8463469903555253,4.231360089971083
29,-0.007526722222222222,-0.0008775,-0.0,0.024618896349239246,-0.070306,0.102434,-0.02225675,-1e-06,0.9066393130283457,4.527206088499768
30,-0.008065746031746032,-0.0012014999999999999,-0.0,0.025073061311351702,-0.070306,0.103622,-0.022613,-1e-06,0.8956863303362278,4.477016974868625
31,-0.008122706349206348,-0.0012014999999999999,-0.0,0.025101353016422027,-0.070306,0.103909,-0.022613,-1e-06,0.9101331170722317,4.625528011269048
32,-0.008288380952380952,-0.0013785,-0.0,0.02502394738279275,-0.070306,0.102854,-0.022613,-1e-06,0.9617851795307799,4.66751685900352
33,-0.008432952380952381,-0.001731,-0.0,0.025210963250726425,-0.070306,0.103407,-0.02280925,-1.2499999999999999e-06,0.9738969183277754,4.766411098202871
34,-0.008882920634920634,-0.002142,-0.0,0.025170095418780725,-0.070306,0.103995,-0.023166,-3e-06,0.9831194703954612,4.935851753649625
35,-0.009414349206349206,-0.002299,-0.0,0.025561122581763882,-0.070306,0.103881,-0.02338875,-3e-06,0.9791980185894522,4.8118211409387275
36,-0.009429412698412697,-0.002299,-0.0,0.025387014833631257,-0.070306,0.103174,-0.02338875,-3e-06,1.0013431358493394,4.713938197765434
37,-0.00938692857142857,-0.002299,-0.0,0.025479587676443365,-0.070306,0.105659,-0.02281975,-2.25e-06,1.086117811730671,5.134247191586125
38,-0.00976635714285714,-0.003358,-0.0,0.025487246691475552,-0.070306,0.105033,-0.02356875,-3e-06,1.1210142097662958,5.029266980088538
39,-0.010262119047619048,-0.003358,-0.0,0.02558952645765641,-0.070306,0.105316,-0.02474525,-4e-06,1.1682380366960363,5.076718651749948
40,-0.010117896825396825,-0.003358,-0.0,0.025711934327976575,-0.070306,0.105604,-0.02474525,-3e-06,1.1400853185129831,4.8224497677283615
