neuron_index,count,diff_srv_rate,dst_bytes,dst_host_count,dst_host_diff_srv_rate,dst_host_rerror_rate,dst_host_same_src_port_rate,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_count,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,dst_host_srv_serror_rate,duration,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,hot,is_guest_login_0,is_guest_login_1,is_host_login_0,is_host_login_1,land_0,land_1,logged_in_0,logged_in_1,num_access_files,num_compromised,num_failed_logins,num_file_creations,num_outbound_cmds,num_root,num_shells,protocol_type_icmp,protocol_type_tcp,protocol_type_udp,rerror_rate,root_shell,same_srv_rate,serror_rate,service_IRC,service_X11,service_Z39_50,service_aol,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_harvest,service_hostnames,service_http,service_http_2784,service_http_443,service_http_8001,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,src_bytes,srv_count,srv_diff_host_rate,srv_rerror_rate,srv_serror_rate,su_attempted,urgent,wrong_fragment
10,0.0013801650801178766,0.00019536352934117928,7.407444863241885e-10,0.001386405661687604,0.000430231654063391,0.002994492040379555,0.0017011770236422309,0.0015617733058752492,0.0027906556023663143,0.003657056306838058,5.137044984763861e-05,0.00019049336733814926,0.0014418393831510912,2.4070154321906985e-06,0.0,0.0006295649375169887,6.467408456614976e-05,0.0,5.7082568392559094e-05,0.001346126353018917,0.0,0.0,2.7004687581211327e-06,0.0009037732039109869,0.0,6.849372374972517e-05,6.638424747734461e-05,9.588666312652095e-05,0.0,0.0,0.0,0.0,0.00044070824186746903,0.0004594254974836076,4.167526494711637e-06,4.201741603537812e-09,2.9569862090284007e-06,4.3841306165415265e-08,0.0,0.0,0.0,0.00031887257584457986,0.0007672295525844675,0.00023516601589903985,0.0008305950828798814,2.3991036216557403e-05,0.0016938610753277317,0.0007265834134886972,0.0,0.0,0.0,0.0,0.0,7.144244202805794e-07,1.3087173794446016e-06,0.0,5.349593233034966e-06,0.0,5.134568200446666e-06,0.0,7.743528780338238e-05,0.0,4.945506167587155e-05,0.00028050512196159616,1.6345793804362075e-06,0.0,0.0,3.0783480713694186e-05,0.00031451387258130126,1.906796529510757e-05,0.0,0.0,0.0009724238886245474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7207646228634132e-06,1.2356616207398475e-06,0.0,1.1297951269284568e-06,0.0,1.314127762697126e-07,0.0,0.0,0.0,1.5259741165323248e-05,0.0,0.0,0.00036463708721839794,0.0,0.0,4.1600208496674896e-05,0.0,0.002947082762257196,0.0,6.458224379457533e-06,0.0,0.0,0.00030311420939142407,0.0,3.08826332911849e-06,0.0,5.538341849842254e-07,0.0,0.00022153547259222252,0.0,0.0,8.761087083257734e-06,0.0,0.0,1.2864965722201305e-05,5.1458444225716e-07,0.0,1.2204319620536808e-05,4.165998470826403e-09,0.0002097992446988428,0.00032710944843529434,0.0011626886480917164,0.0009621840322506614,0.0,0.0,0.0
11,0.0015902175837618415,0.00022910605328661405,8.843605681549643e-10,0.001901991307422577,0.0005183701234460614,0.0035577306995401158,0.002036555779632181,0.0017964643243021782,0.003287073064566357,0.004559120975463884,6.038350322370434e-05,0.00022350492752885032,0.0016709212264686356,2.7979567202737753e-06,0.0,0.0007688281446735346,7.600876590686311e-05,0.0,6.702536691847172e-05,0.001577078010304831,0.0,0.0,3.1057526939548554e-06,0.0010292295356339309,0.0,8.285342048850453e-05,8.421060135788139e-05,0.00012026649998460926,0.0,0.0,0.0,0.0,0.0005321901923252881,0.000546699911064934,5.1386089762672785e-06,4.9965478865487965e-09,4.276902182027697e-06,5.241541363720792e-08,0.0,0.0,0.0,0.00038584283993259305,0.0009368782720412127,0.0003157799517407511,0.0009715887955098879,3.34053148253588e-05,0.001994723613606766,0.0008395176392514259,0.0,0.0,0.0,0.0,0.0,8.241071085635099e-07,1.5146901344564867e-06,0.0,6.22791447838722e-06,0.0,5.934608052484691e-06,0.0,9.818512216497766e-05,0.0,6.127142558966625e-05,0.0003305594071207452,1.8927384814038107e-06,0.0,0.0,3.907967280213143e-05,0.0003949562059642631,2.2186255331462236e-05,0.0,0.0,0.001155783642479946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.979805081298025e-06,1.4262291369959712e-06,0.0,1.312065545349128e-06,0.0,1.5899247691963935e-07,0.0,0.0,0.0,1.7750546779211617e-05,0.0,0.0,0.0004317604408470288,0.0,0.0,5.628630286082625e-05,0.0,0.0034641870856285096,0.0,7.554973708465696e-06,0.0,0.0,0.0003731712505214091,0.0,3.575089212972671e-06,0.0,6.397281394865395e-07,0.0,0.000264119473986284,0.0,0.0,9.937392314895988e-06,0.0,0.0,1.5140284526751202e-05,5.916198074196188e-07,0.0,1.4149887124119686e-05,5.069712171500498e-09,0.00022223671354922202,0.0003712002605118414,0.0014156045986783283,0.0011130871161003598,0.0,0.0,0.0
12,0.0006448407633797615,0.0001093471149617642,5.040381154033241e-10,0.0015742692863568663,0.0003314176344065345,0.0018617491093755234,0.001156100390580832,0.0008314314673225453,0.0015415882254364987,0.0033617773673904595,3.1332632851786e-05,0.00011863888122888966,0.0005392565552227779,1.2122933017751082e-06,0.0,0.0005264719808405971,3.9939545199558776e-05,0.0,3.8336569010084534e-05,0.000708511247739807,0.0,0.0,1.6039019101299346e-06,0.0004078508765451261,0.0,5.528174012823684e-05,5.686650331199417e-05,7.938801792306549e-05,0.0,0.0,0.0,0.0,0.0004127389893051259,0.0003998405772267688,3.2949529122561217e-06,3.539981605626963e-09,3.361295748618431e-06,3.4458960478378485e-08,0.0,0.0,0.0,0.0002583309480542084,0.0006014525716454955,0.00028876341678824247,0.0004377055762324744,2.4862660156941275e-05,0.0010592578220530414,0.0002623956302886654,0.0,0.0,0.0,0.0,0.0,4.046415527803049e-07,5.774881396902742e-07,0.0,2.229165496956398e-06,0.0,2.2726616589352488e-06,0.0,8.720041398191825e-05,0.0,4.239917794592429e-05,0.00020194635572806874,6.219994858192024e-07,0.0,0.0,2.5609511014295093e-05,0.000272833671049284,9.839764559274044e-06,0.0,0.0,0.0007233240004734398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.047289854826942e-07,3.4368320484645664e-07,0.0,3.968365949447161e-07,0.0,7.415538416211121e-08,0.0,0.0,0.0,5.8697740168156545e-06,0.0,0.0,0.00024165943608295493,0.0,0.0,3.996485844254494e-05,0.0,0.0015222628747869748,0.0,2.4904333986341953e-06,0.0,0.0,0.0002394798904470008,0.0,1.5441334107890724e-06,0.0,1.8932359045376045e-07,0.0,0.00014241327664194615,0.0,0.0,2.8424247284419835e-06,0.0,0.0,8.352149698112044e-06,1.8139678367390389e-07,0.0,5.287756633691742e-06,3.3970902324660656e-09,7.674299327703693e-05,0.00016434905211667683,0.000975539456635488,0.00037382651521056687,0.0,0.0,0.0
13,0.0014850323358768947,0.00021017801895453658,7.935430457638377e-10,0.0014845944762600994,0.00046195811482903083,0.003221403454335814,0.0018292462628960492,0.0016826542146736755,0.0030012540261668617,0.003927310311992187,5.5283201798204116e-05,0.0002049214189094073,0.0015513132207888702,2.5892215473759946e-06,0.0,0.0006773468548954043,6.962781135484875e-05,0.0,6.147894234231899e-05,0.0014479298755759374,0.0,0.0,2.908322203438729e-06,0.0009726863584091916,0.0,7.374623529983637e-05,7.151034262733446e-05,0.00010327063231898137,0.0,0.0,0.0,0.0,0.00047336126525806323,0.0004934035707901785,4.476141475606709e-06,4.4702312607114436e-09,3.1332270009443164e-06,4.72506086168778e-08,0.0,0.0,0.0,0.00034313108404603553,0.0008240743337955791,0.0002518019749457778,0.0008935895143804373,2.5713068937420757e-05,0.0018224839633330702,0.0007817410019924864,0.0,0.0,0.0,0.0,0.0,7.688224419943879e-07,1.4084012199333528e-06,0.0,5.756853742013846e-06,0.0,5.525772576220334e-06,0.0,8.29309693108371e-05,0.0,5.361124429555275e-05,0.00030191418709137,1.757501982702081e-06,0.0,0.0,3.3112833924064945e-05,0.0003371075235554599,2.052439023827901e-05,0.0,0.0,0.0010475536779586036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8524687599352774e-06,1.3296630640979856e-06,0.0,1.2158690503838442e-06,0.0,1.4146445504348292e-07,0.0,0.0,0.0,1.6421360770380032e-05,0.0,0.0,0.0003922359305624923,0.0,0.0,4.4285549083724615e-05,0.0,0.0031695414974819867,0.0,6.951599498279393e-06,0.0,0.0,0.00032539929532504174,0.0,3.3221152261830865e-06,0.0,5.960046378294948e-07,0.0,0.00023805790719507057,0.0,0.0,9.422851144336164e-06,0.0,0.0,1.3849257852598384e-05,5.537747863826325e-07,0.0,1.3137726953118544e-05,4.432511536462021e-09,0.00022646511732091312,0.0003521619397861286,0.001250013557901184,0.0010352452643564902,0.0,0.0,0.0
14,0.0006496852515556384,0.00011010898838321736,5.456431135710666e-10,0.0016890019117272459,0.0003549331702402014,0.0019461986210080795,0.0012085148532241874,0.0008589858690538676,0.0015852261329700923,0.0036266406300273957,3.302653054717553e-05,0.00012424212547557545,0.0005214598558171701,1.2279918375058748e-06,0.0,0.0005627052416184597,4.0337492131357066e-05,0.0,4.075809121886209e-05,0.0007256873847836687,0.0,0.0,1.674927189014852e-06,0.0003992833739357593,0.0,6.0154417276976346e-05,6.09979110936365e-05,8.51621922333834e-05,0.0,0.0,0.0,0.0,0.0004462952955327637,0.00043157489999885,3.5564418067224325e-06,3.88364782111239e-09,3.5421597567619755e-06,3.738881274473194e-08,0.0,0.0,0.0,0.0002794523549528094,0.0006322418642957928,0.00030716129498955527,0.0004429834415896039,2.6727336639851273e-05,0.0011100117786554619,0.0002531774075937321,0.0,0.0,0.0,0.0,0.0,3.866616481396079e-07,5.685308953040646e-07,0.0,2.0868950912245056e-06,0.0,2.0329296239651738e-06,0.0,9.212930584908464e-05,0.0,4.6094874085156336e-05,0.00021920950833646203,6.557169771426175e-07,0.0,0.0,2.7677985779774873e-05,0.00028987015013740345,9.775252106010158e-06,0.0,0.0,0.0007880449009644508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.830363023573426e-07,3.3509055356262254e-07,0.0,4.046275113722686e-07,0.0,7.989768374905281e-08,0.0,0.0,0.0,5.497313183866482e-06,0.0,0.0,0.00024856541659119103,0.0,0.0,4.270379664376378e-05,0.0,0.0015495071864279452,0.0,2.4213234428316353e-06,0.0,0.0,0.000256576640572348,0.0,1.4817103510722518e-06,0.0,1.8194790494696632e-07,0.0,0.00014506572972095455,0.0,0.0,1.4270284736994653e-06,0.0,0.0,8.561487584302086e-06,1.716461530421043e-07,0.0,5.224635128655564e-06,3.619309085151415e-09,8.360005928039982e-05,0.00017079152691621858,0.0010477818384470082,0.00036645548120617377,0.0,0.0,0.0
15,0.00043453246388708066,7.598723870373191e-05,5.019168479847411e-10,0.0016035905602620915,0.00033162041210744065,0.0016540770369101664,0.0010218423864716897,0.0006853659078478814,0.0012484913564333056,0.0034571248840074985,2.450894403253301e-05,0.0001190984879735879,0.0003399015714827414,9.775363922494978e-07,0.0,0.0005129099580062757,3.426135818983766e-05,0.0,3.724764088815391e-05,0.0005652130891394335,0.0,0.0,1.2749199231620878e-06,0.0002575567750720609,0.0,5.7917018290538634e-05,5.720622710100542e-05,7.916860242801249e-05,0.0,0.0,0.0,0.0,0.0004780810672309599,0.0004617537517765413,3.2578405807726086e-06,3.852642862511857e-09,3.090721074840985e-06,3.554717857956469e-08,0.0,0.0,0.0,0.0002456825372721028,0.0005486788888811134,0.00028318803010279225,0.00033576616192483756,2.5914819184436054e-05,0.0008885305751755368,0.00015922627844501048,0.0,0.0,0.0,0.0,0.0,1.488305669283818e-07,3.611331688224695e-07,0.0,1.1618378419342434e-06,0.0,1.183884378406219e-06,0.0,8.293437344946142e-05,0.0,4.056173939488872e-05,0.00019444112175847294,4.753202808283063e-07,0.0,0.0,2.589339214821962e-05,0.0002613560117765701,7.1263002587329534e-06,0.0,0.0,0.0007368116666202695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.737965097716511e-07,2.355705692025367e-07,0.0,2.969995464496833e-07,0.0,6.838454263302652e-08,0.0,0.0,0.0,3.234506442879592e-06,0.0,0.0,0.0002131321008755549,0.0,0.0,3.827874665148556e-05,0.0,0.0011701250390979113,0.0,1.9256211817264556e-06,0.0,0.0,0.0002334154619666151,0.0,7.885075319791212e-07,0.0,1.260633721833493e-07,0.0,0.0001157614955536701,0.0,0.0,5.577348019869532e-08,0.0,0.0,6.452854554481746e-06,1.3131035726310357e-07,0.0,4.091868216278272e-06,3.344054372508842e-09,7.055237577858975e-05,0.00011799710125046659,0.0009817059273973428,0.0002457926829603707,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0004819000461520773,8.154533583081047e-05,5.021466858493832e-10,0.0015866291347629159,0.00032952943499026333,0.0016858746049001638,0.00104286613856857,0.0006984624438700848,0.0013148676082187195,0.003424283981876215,2.533658539292105e-05,0.00011836383727228394,0.00038044906331933246,1.0360960960599519e-06,0.0,0.0005160165889992641,3.475376308244904e-05,0.0,3.75232489670907e-05,0.000598381161071302,0.0,0.0,1.3501809735316783e-06,0.00028593597249013667,0.0,5.7276843373870176e-05,5.681311681883017e-05,7.887210731155392e-05,0.0,0.0,0.0,0.0,0.0004517527186362713,0.00043726442199840674,3.254396142438054e-06,3.791177505263477e-09,3.1557852344121784e-06,3.5398941822251115e-08,0.0,0.0,0.0,0.00025049855188171935,0.0005554783889965619,0.0002821400925313355,0.0003546874084999274,2.5575008621672168e-05,0.0009300095283833798,0.0001807485617648563,0.0,0.0,0.0,0.0,0.0,1.8810655797452113e-07,4.24561688994185e-07,0.0,1.3474078161834769e-06,0.0,1.4151880168356e-06,0.0,8.352315794581954e-05,0.0,4.136762386565351e-05,0.00019586539506804,5.172511977313832e-07,0.0,0.0,2.6337511656571165e-05,0.0002629312444037168,7.69252122722719e-06,0.0,0.0,0.0007315808917610411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.367846157560251e-07,2.494514956197236e-07,0.0,3.248287603696554e-07,0.0,7.042063294271372e-08,0.0,0.0,0.0,3.7525903044866025e-06,0.0,0.0,0.00021592194289496547,0.0,0.0,3.891888307407498e-05,0.0,0.0012330533620115603,0.0,2.0179054990876467e-06,0.0,0.0,0.00023471383949072333,0.0,8.782840450294316e-07,0.0,1.4233653597539586e-07,0.0,0.00012122925944936469,0.0,0.0,1.281683307752246e-07,0.0,0.0,6.747688344148628e-06,1.3642567334493094e-07,0.0,4.3417727961525545e-06,3.3311249488833516e-09,6.886149298694021e-05,0.0001256436094968194,0.0009783304128632153,0.00027353974430127437,0.0,0.0,0.0
18,0.0005313078807012062,9.130949449854597e-05,5.446269238821113e-10,0.001739412597307819,0.00035937794873007077,0.0018413553207574295,0.0011461836881244381,0.0007603258950621239,0.0014512911860970234,0.003738789521594299,2.7554569501120342e-05,0.00012963034667876628,0.00042362551135250115,1.115445350018951e-06,0.0,0.0005647727933137503,3.7921134795624314e-05,0.0,4.066347662892156e-05,0.000660127671144437,0.0,0.0,1.4868690050207079e-06,0.000315165393704433,0.0,6.231901149590157e-05,6.191902656837555e-05,8.606909559205178e-05,0.0,0.0,0.0,0.0,0.0004947819454719138,0.0004792459724467335,3.5510468296706675e-06,4.104830111373303e-09,3.4937231248477476e-06,3.8419915742160526e-08,0.0,0.0,0.0,0.0002743684812094216,0.0006092881992663024,0.0003112817161854764,0.0003892837981151587,2.793441288304166e-05,0.001020747995498823,0.00020140991377878947,0.0,0.0,0.0,0.0,0.0,2.079543246313875e-07,4.6260979876144857e-07,0.0,1.547937766162022e-06,0.0,1.563348778290674e-06,0.0,9.167392334802571e-05,0.0,4.584914695101361e-05,0.000213155525439106,5.562951396953509e-07,0.0,0.0,2.8691836248597723e-05,0.0002884433560655708,8.490038550235112e-06,0.0,0.0,0.000792583804889091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82472121134947e-07,2.674782444955781e-07,0.0,3.756583219427512e-07,0.0,7.660431742273487e-08,0.0,0.0,0.0,4.226020038800016e-06,0.0,0.0,0.00023691281919127505,0.0,0.0,4.2969740461558105e-05,0.0,0.0013539269953980692,0.0,2.205587807111442e-06,0.0,0.0,0.00025674241490378333,0.0,9.579122706782072e-07,0.0,1.5766773386438615e-07,0.0,0.00013288712991311514,0.0,0.0,1.553502443130128e-07,0.0,0.0,7.444386585575557e-06,1.5140846526762175e-07,0.0,4.723231989061105e-06,3.6371075156672873e-09,7.780795844837485e-05,0.00013981454998202025,0.0010665489871007595,0.00030344941733815743,0.0,0.0,0.0
19,0.0014435449066149885,0.0002062522972173042,7.760767752503899e-10,0.0014912281928536686,0.0004631803279426094,0.003182969283834609,0.001810236777546379,0.001638276969351864,0.0029533032286417436,0.003969944888667669,5.3944286724458836e-05,0.00020174039123276087,0.001508263913110568,2.5343276464548717e-06,0.0,0.0006830563068706397,6.907195137955568e-05,0.0,6.113379826331312e-05,0.0014227886986918747,0.0,0.0,2.870214229915291e-06,0.0009436971029208507,0.0,7.433432960397113e-05,7.175350443048955e-05,0.00010337415463141042,0.0,0.0,0.0,0.0,0.00045998194023923135,0.00047843580670814845,4.440725897438824e-06,4.5333902676247814e-09,3.0605347274104133e-06,4.7767601017989494e-08,0.0,0.0,0.0,0.000344379251000646,0.0008192181844788138,0.00025879889062252915,0.0008763711203209823,2.5126154974373093e-05,0.001800363381044008,0.0007589339851983823,0.0,0.0,0.0,0.0,0.0,7.465760152669531e-07,1.3719114410548628e-06,0.0,5.6008750736680216e-06,0.0,5.379754584282636e-06,0.0,8.244969985753414e-05,0.0,5.378784454734387e-05,0.0002993066576664205,1.7135224760522761e-06,0.0,0.0,3.293280618038352e-05,0.0003369816963095218,2.017350429923681e-05,0.0,0.0,0.0010456961015734123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7978095691084662e-06,1.2880699068773539e-06,0.0,1.185332520492466e-06,0.0,1.378499608542527e-07,0.0,0.0,0.0,1.5951573180075228e-05,0.0,0.0,0.0003896220401293249,0.0,0.0,4.40975814126432e-05,0.0,0.0031057647906709463,0.0,6.807425525039434e-06,0.0,0.0,0.00032364978164878266,0.0,3.23465617839247e-06,0.0,5.798751712937645e-07,0.0,0.00023385725812659076,0.0,0.0,9.018428390845657e-06,0.0,0.0,1.3674705596713466e-05,5.396844688121405e-07,0.0,1.2872520904068096e-05,4.44088729021578e-09,0.0002157304192223819,0.000342989324684595,0.0012616289595416674,0.001007677809393499,0.0,0.0,0.0
20,0.0013732580049327224,0.00019203420121783666,4.83939924229164e-10,0.0011135380877112767,0.0003545100798646672,0.0028134920515003616,0.0015442479023477062,0.0015709835247889714,0.0026962548929986953,0.0030267794820247216,4.814333867400933e-05,0.00018436522626643636,0.0014332769662723877,2.289423305971983e-06,0.0,0.0006034776881620018,6.272354762700161e-05,0.0,5.5954089742158434e-05,0.0013130400149384514,0.0,0.0,2.6640575379133227e-06,0.0009182500153110595,0.0,6.362978539073083e-05,6.272428091733673e-05,9.093847212398032e-05,0.0,0.0,0.0,0.0,0.00044121212519712574,0.0004696653050086752,2.572597295511514e-06,3.734532185717399e-09,2.562375375418924e-06,3.0886021538112375e-08,0.0,0.0,0.0,0.0003102330827823607,0.0006923712782736402,0.000193807531109087,0.0008043353879475034,1.1775817753800766e-05,0.0016321981931105257,0.0007234329858329147,0.0,0.0,0.0,0.0,0.0,7.165001711229024e-07,1.3134992393304401e-06,0.0,5.279485655478311e-06,0.0,5.110569763928652e-06,0.0,6.460291844177846e-05,0.0,4.9031282782721066e-05,0.0002711330145439206,1.6354202955426445e-06,0.0,0.0,2.5435989760467235e-05,0.00022588076498323062,1.8742439306151936e-05,0.0,0.0,0.0008961201661600171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7203560023837383e-06,1.236240495927632e-06,0.0,1.1287855417663195e-06,0.0,1.258647445112615e-07,0.0,0.0,0.0,1.493781280373696e-05,0.0,0.0,0.0003344598552212119,0.0,0.0,3.097512759268284e-05,0.0,0.0028734429518226536,0.0,6.180523196235299e-06,0.0,0.0,0.00023385988126847223,0.0,3.0224854708649217e-06,0.0,5.529922305758106e-07,0.0,0.00020585872123774607,0.0,0.0,8.90537048690021e-06,0.0,0.0,1.2492543132793799e-05,4.998900576325128e-07,0.0,1.1995129301567432e-05,3.819538169184955e-09,0.0002199457962433371,0.00033121966708847593,0.00107762635985182,0.000955035685619805,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.00033928553257283055,6.0933185740168486e-05,4.3151461360651244e-10,0.0013979616251162952,0.00028635238205652056,0.001398563463735627,0.0008628019665775355,0.0005840288466515631,0.0010366804690829668,0.0029983450111467393,2.0212450336360988e-05,0.00010153661915182966,0.0002688415246735687,8.326096934923449e-07,0.0,0.00044027172623827937,2.9479340148554912e-05,0.0,3.1447249950815605e-05,0.00046761991892708466,0.0,0.0,1.081377049558796e-06,0.000209611841137729,0.0,5.0337442394265965e-05,4.946277928070231e-05,6.828373897292294e-05,0.0,0.0,0.0,0.0,0.0004328493861612515,0.00041777488271236505,2.842047542799264e-06,3.348585551066208e-09,2.666199579834938e-06,3.094198854580732e-08,0.0,0.0,0.0,0.00020182712195421004,0.00046686930290888994,0.00024386672506807372,0.00027716111123716303,2.262983726723178e-05,0.0007404890593898017,0.00012386168610505343,0.0,0.0,0.0,0.0,0.0,1.1384568734840173e-07,2.931568866659795e-07,0.0,9.206890383950394e-07,0.0,1.0089147690450773e-06,0.0,7.164485152770795e-05,0.0,3.457759974793362e-05,0.00016184208051583937,4.0034709215319707e-07,0.0,0.0,2.2423237379243234e-05,0.00022489451696401376,5.908806772083608e-06,0.0,0.0,0.0006355796797038238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7054877754562057e-07,1.8671818907023408e-07,0.0,2.4753303936364544e-07,0.0,5.991068130484223e-08,0.0,0.0,0.0,2.562899878597591e-06,0.0,0.0,0.00018046788265564827,0.0,0.0,3.313711727969348e-05,0.0,0.000952202195803693,0.0,1.5780163812451066e-06,0.0,0.0,0.00019975288771547639,0.0,6.349861359922215e-07,0.0,1.0681132963874518e-07,0.0,9.75248067220491e-05,0.0,0.0,1.3771848898613824e-07,0.0,0.0,5.352875716653216e-06,1.0377084109336465e-07,0.0,3.5104579323785856e-06,2.870611712085802e-09,6.291084489017607e-05,9.548350798127103e-05,0.000846692728700873,0.00019517968458210077,0.0,0.0,0.0
23,0.0006339239639783045,0.00010799649123100608,5.420888714684755e-10,0.00170150654783356,0.00035417026438267385,0.00192922631293186,0.0011983175300701986,0.0008417996675598261,0.0015711713851987953,0.003643261384640937,3.2481704986224715e-05,0.00012552004683413998,0.0005097925465810249,1.2160319672461714e-06,0.0,0.0005633374953322346,3.97536704082313e-05,0.0,4.063145155214443e-05,0.0007174847395890537,0.0,0.0,1.6616223729215563e-06,0.0003867678618598802,0.0,6.018153030936446e-05,6.116896719731812e-05,8.531507664883975e-05,0.0,0.0,0.0,0.0,0.00045441191641657495,0.0004396556304345722,3.557382442522794e-06,3.887717241468636e-09,3.5473059688229115e-06,3.734585116710321e-08,0.0,0.0,0.0,0.00027919309404751403,0.0006300858225586125,0.0003104426813115424,0.00043504572511665173,2.6860678625553193e-05,0.0010978740057908,0.00024670435815480116,0.0,0.0,0.0,0.0,0.0,3.5159677738150206e-07,5.63905545023502e-07,0.0,2.0491623886442767e-06,0.0,1.9789933867286893e-06,0.0,9.253937777884857e-05,0.0,4.614625215083379e-05,0.00021727245299189236,6.441188719641389e-07,0.0,0.0,2.784258847100318e-05,0.0002895920920093431,9.566742065771904e-06,0.0,0.0,0.0007855907886369095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600251440363024e-07,3.323625060147606e-07,0.0,3.9848908144790585e-07,0.0,7.953950587946679e-08,0.0,0.0,0.0,5.4636333604207725e-06,0.0,0.0,0.00024692176566986745,0.0,0.0,4.286305513232947e-05,0.0,0.0015249863198550885,0.0,2.3716193391010166e-06,0.0,0.0,0.0002564737042985144,0.0,1.408691896358505e-06,0.0,1.7600420297192442e-07,0.0,0.00014305729235047693,0.0,0.0,1.1727254604920745e-06,0.0,0.0,8.2558645658537e-06,1.6826605460096288e-07,0.0,5.202855487027591e-06,3.6199261641087916e-09,8.447314809586714e-05,0.00016682003653897937,0.00104877494612424,0.0003583239133098459,0.0,0.0,0.0
