epoch,mean,median,mode,std_dev,min,max,q1_25th,q3_75th,skewness,kurtosis
22,0.02497375,0.01464,-0.052461,0.03762381073452688,-0.052461,0.070343,0.01077925,0.05909775,-0.5026394704743448,-1.038573602600981
23,0.02384325,0.014685,-0.052461,0.03692530326381897,-0.052461,0.064118,0.00848525,0.059207,-0.5081056588247447,-1.0391008111837328
24,0.0226194375,0.0144785,0.011762,0.035513551878066124,-0.052461,0.064023,0.0103045,0.055077999999999995,-0.570650319104162,-0.9287538719359021
25,0.02197484375,0.0152675,-0.052461,0.03484264300224419,-0.052461,0.062826,0.0096215,0.05301625,-0.6017401894681247,-0.8792653500035361
26,0.02047609375,0.013545999999999999,-0.052461,0.03380924865177369,-0.052461,0.060131,0.009048500000000001,0.05024325,-0.6214009097251189,-0.8488714715970307
27,0.0194644375,0.0155865,-0.052461,0.03270655949207427,-0.052461,0.054132,0.007914000000000001,0.0485655,-0.6873465622596441,-0.7526903244500192
28,0.01915690625,0.0132695,-0.052461,0.03234658934045383,-0.052461,0.053008,0.009832,0.0480425,-0.7107176947777815,-0.7207160659657603
29,0.01884265625,0.013825,-0.052461,0.03257992236563166,-0.052461,0.0549,0.008102499999999999,0.047989000000000004,-0.6567388040841197,-0.7910565016782036
30,0.017133625,0.012573,-0.052461,0.031088557934099724,-0.052461,0.050674,0.00758175,0.0453685,-0.7253194595846134,-0.6810710789938628
31,0.015921875000000002,0.0126475,-0.052461,0.02993501253001032,-0.052461,0.04851,0.00870925,0.0426015,-0.7873622042386899,-0.5547269254674481
32,0.015959406250000002,0.013991,-0.052461,0.02979690087687327,-0.052461,0.050745,0.0081375,0.041550500000000004,-0.815930662968809,-0.5230143090027752
33,0.015408624999999999,0.0127555,-0.052461,0.029437387218202212,-0.052461,0.047543,0.008640749999999999,0.040201749999999994,-0.8206087966222693,-0.49892825801461704
34,0.014600187499999999,0.0123925,-0.052461,0.029282345823078173,-0.052461,0.048796,0.0058805,0.04013475,-0.7791119897956007,-0.5662604558585742
35,0.01415425,0.0137315,-0.052461,0.02807229235830234,-0.052461,0.041301,0.0095075,0.03736175,-0.9417927167664005,-0.31691056062418754
36,0.013532875,0.010495500000000001,-0.052461,0.028406179843422714,-0.052461,0.046748,0.00732525,0.038488,-0.8158772940370422,-0.47157609577428605
37,0.012900124999999998,0.011497,-0.052461,0.027863578549952535,-0.052461,0.042712,0.00579525,0.0369325,-0.8572729198018019,-0.429359066482248
38,0.011998749999999999,0.012656500000000001,-0.052461,0.02669795473322816,-0.052461,0.039224,0.00736775,0.0342475,-0.9837701983466017,-0.22231569895474923
39,0.01268921875,0.013154,-0.052461,0.027011102529485877,-0.052461,0.040246,0.00805425,0.035185,-0.9924519775465229,-0.21198409065313406
40,0.01202296875,0.013587,-0.052461,0.026396965056948753,-0.052461,0.038782,0.00847325,0.033229,-1.0452710358387818,-0.11754558925833702
41,0.011477375,0.0119275,-0.052461,0.026363121197932445,-0.052461,0.03828,0.00793175,0.033057500000000004,-0.9916145485819665,-0.19168518610632868
42,0.0109438125,0.0107335,-0.052461,0.026012649148344037,-0.052461,0.038152,0.0078855,0.031656500000000004,-1.0052073218756579,-0.16181921090971052
43,0.010607093750000001,0.012243500000000001,-0.052461,0.02600181787558249,-0.052461,0.039308,0.00548,0.0313985,-0.972254524752654,-0.21078859745004053
44,0.0101804375,0.010195,-0.052461,0.02565131204726366,-0.052461,0.037189,0.007089,0.03098175,-0.9978325991649563,-0.16758240673640712
45,0.01041571875,0.010357499999999999,-0.052461,0.025701944802672978,-0.052461,0.035436,0.007138,0.0314735,-1.01537571866118,-0.1504870320404068
46,0.0096244375,0.010719,-0.052461,0.025093913710471583,-0.052461,0.034024,0.00638275,0.0299045,-1.0571253899651951,-0.07066073851180343
47,0.00902184375,0.011494,-0.052461,0.024779009354074993,-0.052461,0.036272,0.0041400000000000005,0.028479,-1.0540272358959477,-0.05059279677829576
48,0.00870225,0.011669,-0.052461,0.02435261070706794,-0.052461,0.032126,0.005448000000000001,0.027932,-1.117849844895864,0.04237120166114172
49,0.0085225625,0.012316,-0.052461,0.02401028645177091,-0.052461,0.033516,0.0074129999999999995,0.0266815,-1.174996201502505,0.15313489860607765
50,0.0091560625,0.0094885,-0.052461,0.0249906424223867,-0.052461,0.037629,0.006077,0.0293895,-1.0208452485250552,-0.10237662888218813
51,0.00807359375,0.012453,-0.052461,0.024094435086056923,-0.052461,0.031823,0.003983,0.026996,-1.102517926425741,0.029179479738507652
52,0.0076461875,0.009576999999999999,-0.052461,0.023873194499057806,-0.052461,0.030161,0.00462075,0.027124500000000003,-1.1000731792340142,0.03883692476246914
53,0.007773499999999999,0.0099525,-0.052461,0.024023350520899454,-0.052461,0.032153,0.004586499999999999,0.026611999999999997,-1.080547828183004,0.004106176652605598
54,0.007481343750000001,0.009864999999999999,-0.052461,0.023681899227850918,-0.052461,0.033973,0.0057135,0.025541750000000002,-1.1209157078723564,0.09593853353849324
55,0.00791384375,0.011171500000000001,-0.052461,0.02381066289384519,-0.052461,0.029902,0.0064735,0.0265085,-1.1507289467792976,0.11013505697716308
56,0.00733903125,0.012391,-0.052461,0.023279655086958943,-0.052461,0.02951,0.00557975,0.0250755,-1.2121103673560905,0.22289986774036796
57,0.00679134375,0.010548,-0.052461,0.023032155673657337,-0.052461,0.028255,0.0058175,0.024854,-1.2018454482472893,0.2247588505395237
58,0.0066853125,0.010733,-0.052461,0.0230723476000459,-0.052461,0.029252,0.004676,0.02410325,-1.1754680416199765,0.1899624150522734
59,0.006612875000000001,0.008718,-0.052461,0.023124561314420106,-0.052461,0.02874,0.00490525,0.0255395,-1.1503349709328414,0.1550411310278874
60,0.006509812500000002,0.010782,-0.052461,0.022805453532868926,-0.052461,0.027181,0.0050405,0.0240695,-1.224551676759784,0.26839163426961177
61,0.0062820624999999995,0.009323,-0.052461,0.02259032732572934,-0.052461,0.025819,0.00666425,0.023709,-1.2516509538092935,0.31904905685238694
62,0.005805718749999999,0.0135395,-0.052461,0.022123910200892348,-0.052461,0.02451,0.005184,0.0221265,-1.3226545565480718,0.433451820827504
63,0.005365,0.010747,-0.052461,0.021945631609730443,-0.052461,0.02582,0.00561075,0.02116275,-1.3019011977270942,0.43989757011491326
64,0.0055453125,0.011899,-0.052461,0.022328958871325456,-0.052461,0.027359,0.002379,0.02210375,-1.2265657458856563,0.27992934304646955
65,0.00559146875,0.011852999999999999,-0.052461,0.02195015822691316,-0.052461,0.024165,0.00494675,0.0212645,-1.3413121724838375,0.47442460461918357
66,0.0054364687499999995,0.0084875,-0.052461,0.022135997604276238,-0.052461,0.026221,0.00594,0.02136375,-1.2584502896439353,0.35687395599024585
67,0.005010875,0.009123,-0.052461,0.021676389108817803,-0.052461,0.025036,0.006776,0.0208595,-1.3313495642398594,0.4918592718792736
68,0.00547240625,0.011045,-0.052461,0.021915882123273316,-0.052461,0.025045,0.006243,0.0214445,-1.3293734789071132,0.4724414907520318
69,0.00506496875,0.009935,-0.052461,0.021771170019782436,-0.052461,0.027088,0.0054745,0.02099825,-1.3111813894086077,0.4563649890852197
70,0.00434446875,0.010605,-0.052461,0.021209735500449394,-0.052461,0.023841,0.0053465000000000006,0.01937025,-1.3756484743274353,0.5819998163551352
71,0.004958875,0.0128805,-0.052461,0.021415969270543768,-0.052461,0.023636,0.00653825,0.01965575,-1.4089056295477382,0.6119944002410906
72,0.0042939375,0.010184499999999999,-0.052461,0.021297144158515566,-0.052461,0.02411,0.0040332499999999995,0.0196035,-1.3434162233852023,0.5168702617202641
73,0.003930468750000001,0.008159,-0.052461,0.021247044972454956,-0.052461,0.025739,0.004426,0.019033,-1.297482366378293,0.46985579935692456
74,0.00414715625,0.008856,-0.052461,0.021197930120222492,-0.052461,0.02458,0.0056447500000000005,0.01986575,-1.3470696371761834,0.5436453287672176
75,0.004962031249999999,0.009191000000000001,-0.052461,0.021853915987021032,-0.052461,0.024998,0.004657,0.02169325,-1.273650546112758,0.3865579776387911
76,0.00410515625,0.0096305,-0.052461,0.02121475001194537,-0.052461,0.022422,0.004557749999999999,0.0199995,-1.3373345089371749,0.5211671366450439
77,0.00316103125,0.0093915,-0.052461,0.020468262678907886,-0.052461,0.019934,0.003873,0.01702025,-1.43267395154878,0.703647920301596
78,0.0033032812500000007,0.008347,0.020175,0.020759902986638653,-0.052461,0.021664,0.0037997499999999997,0.018688999999999997,-1.3560150745697208,0.5770879976733849
79,0.00360071875,0.010775,-0.052461,0.020688646471607283,-0.052461,0.02246,0.0052815,0.017340500000000002,-1.4291458782741697,0.6887216800704925
80,0.00391040625,0.009461500000000001,-0.052461,0.021000602247107363,-0.052461,0.021907,0.0050625,0.01857775,-1.375799061008584,0.5886661194242708
81,0.002868875,0.009009,-0.052461,0.02027409116451031,-0.052461,0.019673,0.0055625,0.01622475,-1.44757963846085,0.7494625881061894
82,0.00291209375,0.008095000000000001,-0.052461,0.020431196580473716,-0.052461,0.020317,0.003799,0.01776375,-1.4026273514192316,0.6645664343634148
83,0.0034078125,0.0096665,-0.052461,0.020646678589481257,-0.052461,0.021954,0.00551,0.017065,-1.4096279142905896,0.6681996609483147
84,0.0029047812500000007,0.0083645,-0.052461,0.020361971156015287,-0.052461,0.01906,0.00499825,0.017304,-1.4252265805290765,0.7022769987911883
85,0.0033915937499999996,0.0096485,-0.052461,0.02059413118745753,-0.052461,0.02112,0.0045985,0.01737275,-1.4262029617992296,0.6916422441540644
86,0.0031261875,0.01007,-0.052461,0.020493918882252455,-0.052461,0.021235,0.0041459999999999995,0.0177615,-1.4157317770851872,0.6848635594482224
87,0.0027957500000000005,0.010569499999999999,-0.052461,0.020198958891796875,-0.052461,0.01892,0.004035,0.016176,-1.4654371808499513,0.7694750677232887
88,0.0026334062500000003,0.009209499999999999,-0.052461,0.02017213849883574,-0.052461,0.020598,0.0045734999999999994,0.0158165,-1.4444486942762225,0.748283615836371
89,0.0027521562500000003,0.009137,-0.052461,0.020335160443351215,-0.052461,0.022569,0.0041312499999999995,0.01642275,-1.4067121469446733,0.685180274453054
90,0.002640375,0.0088435,-0.052461,0.020307851253810065,-0.052461,0.022078,0.004021,0.016187,-1.396887524463921,0.6741356267156444
91,0.0022268124999999988,0.0091925,-0.052461,0.02007867899264899,-0.052461,0.020971,0.00349775,0.0160515,-1.4070522815870579,0.7025763208105094
92,0.0022509375000000003,0.009281000000000001,-0.052461,0.020042978196767407,-0.052461,0.021424,0.00296175,0.0157285,-1.4256328755851158,0.7266996969918949
93,0.0025166875000000007,0.009503500000000002,-0.052461,0.019997700656009025,-0.052461,0.019314,0.0055917499999999995,0.01554775,-1.4847532784821798,0.8276994323496116
94,0.0024848437500000005,0.0091155,-0.052461,0.020264776800074456,-0.052461,0.021817,0.00452725,0.016332,-1.3834117270707769,0.6647028386763045
95,0.0021269062500000003,0.0097885,0.015667,0.01975765323766871,-0.052461,0.01859,0.0052482499999999994,0.01513275,-1.5065441464220082,0.8695870215446453
96,0.0022090937499999997,0.009562000000000001,-0.052461,0.019888421946511015,-0.052461,0.020578,0.00420175,0.0149205,-1.471001096597079,0.8146103533201137
97,0.0021097187499999996,0.0084105,-0.052461,0.019862674126414813,-0.052461,0.020472,0.003985,0.01462025,-1.4631196773514368,0.8033134692600878
98,0.0018766874999999999,0.008788500000000001,-0.052461,0.019786829152300876,-0.052461,0.018422,0.0031729999999999996,0.01552975,-1.4527453867006215,0.7830426070146297
99,0.0019502500000000002,0.008412,0.014067,0.019776520788551258,-0.052461,0.019242,0.00455475,0.01438,-1.464541100285303,0.8180595390382064
