epoch,neurons_positive,neurons_negative,neurons_zero,mean_incl_zero,median_incl_zero,std_incl_zero,min_incl_zero,max_incl_zero,q1_incl_zero,q3_incl_zero,skewness_incl_zero,kurtosis_incl_zero,mode_incl_zero,mean_excl_zero,median_excl_zero,std_excl_zero,min_excl_zero,max_excl_zero,q1_excl_zero,q3_excl_zero,skewness_excl_zero,kurtosis_excl_zero,mode_excl_zero
79.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.009088
80.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.011408
81.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.008512
82.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.009609
83.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.009925
84.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.010395
85.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.010482
86.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.009403
87.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.009984
88.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.010353
89.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.010036
90.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.00974
91.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.009223
92.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.010436
93.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.008669
94.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.00956
95.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.010323
96.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.009701
97.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.009775
98.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.010855
99.0,25,0,7,,,,,,,,,,0.0,,,,,,,,,,0.009663
