neuron_index,count,diff_srv_rate,dst_bytes,dst_host_count,dst_host_diff_srv_rate,dst_host_rerror_rate,dst_host_same_src_port_rate,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_count,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,dst_host_srv_serror_rate,duration,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,hot,is_guest_login_0,is_guest_login_1,is_host_login_0,is_host_login_1,land_0,land_1,logged_in_0,logged_in_1,num_access_files,num_compromised,num_failed_logins,num_file_creations,num_outbound_cmds,num_root,num_shells,protocol_type_icmp,protocol_type_tcp,protocol_type_udp,rerror_rate,root_shell,same_srv_rate,serror_rate,service_IRC,service_X11,service_Z39_50,service_aol,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_harvest,service_hostnames,service_http,service_http_2784,service_http_443,service_http_8001,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,src_bytes,srv_count,srv_diff_host_rate,srv_rerror_rate,srv_serror_rate,su_attempted,urgent,wrong_fragment
10,0.0016717021127288945,0.00020401328183318414,7.509629307075132e-10,0.0011136117216665297,0.00039413356031218425,0.0031786169431870805,0.0017206803395310999,0.001971692142087704,0.002964693171088584,0.003200315453577787,5.808778257232916e-05,0.00020558636709836265,0.001721920440068061,2.0101472927031018e-06,0.0,0.0006006056648766389,6.849219909554449e-05,0.0,5.114873572210854e-05,0.0014703431254019961,0.0,0.0,3.421329602133483e-06,0.0010461575693625491,0.0,6.914657583592998e-05,6.996835907330023e-05,0.00010103799519129098,0.0,0.0,0.0,0.0,0.0005318254449662163,0.0005632317561071431,4.196170775685459e-06,4.028364912755933e-09,3.3450685441493986e-06,3.712248857645761e-08,0.0,0.0,0.0,0.000295597330750752,0.0007579748796706553,0.00020059434384506859,0.0009532385254715336,2.420313699360577e-05,0.001777378741535358,0.0008828500108211301,0.0,0.0,0.0,0.0,0.0,7.456000965255783e-07,2.0947521705139137e-06,0.0,6.42307644113771e-06,0.0,5.662041367031634e-06,0.0,7.302364674160344e-05,0.0,4.3622233830546976e-05,0.00028821745277127773,1.8642893210341073e-06,0.0,0.0,2.6283989736270997e-05,0.0002999260190335917,2.3133948011491157e-05,0.0,0.0,0.0010097568878882157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.075284608924477e-06,1.5937822172418237e-06,0.0,1.3331032417340794e-06,0.0,1.3077198452560167e-07,0.0,0.0,0.0,2.0214457470757453e-05,0.0,0.0,0.00039034519157212346,0.0,0.0,3.4333569929003715e-05,0.0,0.003369365542894229,0.0,7.82137387432158e-06,0.0,0.0,0.0002952783741602616,0.0,3.7596284528262915e-06,0.0,7.550303510162059e-07,0.0,0.00023993163479872238,0.0,0.0,1.068557146936655e-05,0.0,0.0,1.3735358589883617e-05,5.946243700805098e-07,0.0,1.1913398580816192e-05,4.387624733149121e-09,0.00030140629556996146,0.00040408272680622306,0.0010664842658115957,0.0011456694407388569,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.001742443893381278,0.0002541662420912871,1.0011460515008963e-09,0.0014765667992651288,0.0005166910209118214,0.003537245295592584,0.0020027481464421726,0.0019265018410806079,0.0032849375100340696,0.003950075067696162,6.0841083563900614e-05,0.00022206351163504224,0.0018056509477901272,3.0616754268231185e-06,0.0,0.000696471160335932,8.260308359410829e-05,0.0,6.818610343231057e-05,0.001650021729292348,0.0,0.0,3.47029825206846e-06,0.0011982236141921021,0.0,8.289898138968965e-05,7.528021923944195e-05,0.00011190895274921786,0.0,0.0,0.0,0.0,0.000515211325018754,0.0005415397687215772,4.979857476428151e-06,5.058818146608246e-09,3.466896741883829e-06,4.3665509239509955e-08,0.0,0.0,0.0,0.0003320410076958069,0.0008946942481270526,0.0002269550609298676,0.0009610630851602764,2.987886176953225e-05,0.001977051126305014,0.0009280715719796717,0.0,0.0,0.0,0.0,0.0,7.780580537186666e-07,2.1750523031505152e-06,0.0,6.472637285384053e-06,0.0,6.0939055401831865e-06,0.0,8.273284464848984e-05,0.0,4.853452590083407e-05,0.000329737991132788,2.195145691095135e-06,0.0,0.0,3.135419309757026e-05,0.0003535287858315428,2.4370537280447023e-05,0.0,0.0,0.0011071775298250942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1480307962562507e-06,1.5579332830384374e-06,0.0,1.4025683488227969e-06,0.0,1.4200947175524449e-07,0.0,0.0,0.0,2.0851938926398362e-05,0.0,0.0,0.0004109297180275462,0.0,0.0,4.175790585577488e-05,0.0,0.0035792791179846974,0.0,8.285032818093896e-06,0.0,0.0,0.0003508942234520873,0.0,3.8053683238103988e-06,0.0,7.709384275189635e-07,0.0,0.0002816339375613097,0.0,0.0,1.0667801834642887e-05,0.0,0.0,1.527461076648251e-05,5.735873000745073e-07,0.0,1.2039071571265935e-05,4.908465309066967e-09,0.00026777904756499995,0.0003927096661573159,0.0012645893126318696,0.0012367689883103594,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0017385445286709,0.00022845412292781474,1.0493243248628369e-09,0.0012184219407936326,0.0004447430479194736,0.003325220119440928,0.0018553095374227268,0.001894787482042375,0.0030533637829648795,0.0033144180534873157,6.188846822851701e-05,0.00022744064907556094,0.001729698953749903,3.0085161390935864e-06,0.0,0.0005836335019921534,7.445610804523994e-05,0.0,5.90738790776868e-05,0.001525257090688683,0.0,0.0,3.2435086905024946e-06,0.0011857369917925098,0.0,7.163296114470085e-05,6.30307270665753e-05,9.596172960755212e-05,0.0,0.0,0.0,0.0,0.0005609557880416105,0.0005892498201137641,4.404548672027886e-06,4.266604776148597e-09,3.3057280961656943e-06,3.6634205566876686e-08,0.0,0.0,0.0,0.00028555855416925627,0.000794609204021981,0.00017561443108718322,0.0009682709000117029,2.7882939199344038e-05,0.0018704872590024025,0.0009057396225398407,0.0,0.0,0.0,0.0,0.0,7.656608473283199e-07,2.11484818350538e-06,0.0,6.30532010362117e-06,0.0,5.916514783166349e-06,0.0,7.442375576829363e-05,0.0,4.3096209941495546e-05,0.0003065295756255182,2.04116143073918e-06,0.0,0.0,3.202265251815106e-05,0.0003152481669530971,2.3287063163479617e-05,0.0,0.0,0.0010246885497690527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.122898329419698e-06,1.554596092319116e-06,0.0,1.3522042802094346e-06,0.0,1.2728159721753228e-07,0.0,0.0,0.0,1.9834272517442742e-05,0.0,0.0,0.000377891330035709,0.0,0.0,3.525698150042444e-05,0.0,0.0033989391825161876,0.0,7.793123950250447e-06,0.0,0.0,0.00031406595595399265,0.0,3.733829071279615e-06,0.0,7.553548598998594e-07,0.0,0.0002548073826801556,0.0,0.0,1.0901003843173385e-05,0.0,0.0,1.4607534383230814e-05,5.108224486433111e-07,0.0,1.1978097954923328e-05,4.349884531297879e-09,0.00029778149383389516,0.0003909804707984677,0.0010855702494154684,0.0011813390016322956,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0002652250905885012,0.00010576622631390364,4.762696483676538e-10,0.0034211908976431006,0.0005469682282068788,0.00224356261183857,0.0013997745109372772,0.0010121164747215515,0.001793865582849321,0.006175667238421738,2.5716861559317293e-05,0.00027690304278621625,0.0003762411530678378,1.236901093428413e-06,0.0,0.0009090880524308887,4.908957848783757e-05,0.0,4.814167823496973e-05,0.0007473572582966881,0.0,0.0,1.1516652739373968e-06,0.00031870837023234344,0.0,9.009233324235311e-05,0.00011156574306141919,0.00014472287179813747,0.0,0.0,0.0,0.0,0.0012253133954800433,0.0011843904891065903,5.310168489813805e-06,6.0746913277398565e-09,7.0168091042432936e-06,4.637283345987342e-08,0.0,0.0,0.0,0.00037063768710140723,0.0009479010282666422,0.000703862786594982,0.00038075368780482677,4.655191143982052e-05,0.001176507287163986,0.00013736516841245106,0.0,0.0,0.0,0.0,0.0,1.2393447671232849e-07,3.6257121700300487e-07,0.0,1.4179474408138048e-06,0.0,1.7601203580852598e-06,0.0,0.00018602257006477884,0.0,5.7265297742219444e-05,0.00023182493557897033,3.5614651785920157e-07,0.0,0.0,4.087530178765064e-05,0.0004561386389832478,8.902429840418336e-06,0.0,0.0,0.0009436910571571388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.996443945679772e-07,1.7841150111053138e-07,0.0,3.5852118543289177e-07,0.0,8.239205464555255e-08,0.0,0.0,0.0,6.232697641550544e-06,0.0,0.0,0.0003033673060554065,0.0,0.0,7.625916157849133e-05,0.0,0.0014486213617783505,0.0,3.2990137697197497e-06,0.0,0.0,0.000362223301854101,0.0,1.1446006828919053e-06,0.0,1.3562933768085372e-07,0.0,0.00016322428604098604,0.0,0.0,2.0511144248303027e-06,0.0,0.0,7.860057828565913e-06,1.280131701092424e-07,0.0,4.965215193948324e-06,5.621530231592065e-09,0.0003445814699108496,9.785223134258559e-05,0.0015987858177322779,0.00023807061685658936,0.0,0.0,0.0
20,0.0021689719643291027,0.0002770136838320525,1.1908943821520593e-09,0.0013991446383079165,0.0005310488631458555,0.004124293954810128,0.0022901129265665075,0.0024044634577580835,0.0038642498877015895,0.003958845355373342,7.809239000152956e-05,0.0002720354126995517,0.0022494480812019903,2.7901698619184694e-06,0.0,0.0007208468067256036,9.050993604347467e-05,0.0,6.356511733429215e-05,0.0019541052740532903,0.0,0.0,4.3760216794908044e-06,0.0013577337683818769,0.0,8.80364216942553e-05,8.112532646919135e-05,0.00012153429118825442,0.0,0.0,0.0,0.0,0.0007212771032391174,0.0007670714233245235,5.536985700018704e-06,5.347412184164568e-09,4.270579811418429e-06,4.618605231598849e-08,0.0,0.0,0.0,0.00035866623700712806,0.0009856155452143867,0.00021963739983874576,0.0012007109020487406,3.2463827192259484e-05,0.0023577692109392956,0.0011692514905007555,0.0,0.0,0.0,0.0,0.0,9.518351239634626e-07,2.6710226270054705e-06,0.0,8.11455746841716e-06,0.0,7.2730524698272345e-06,0.0,9.39181416106294e-05,0.0,5.359325725748931e-05,0.0003741064698851915,2.799137779732064e-06,0.0,0.0,3.6543467773242354e-05,0.0003450422602099934,2.9525129370995273e-05,0.0,0.0,0.0012655538524631992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6592739023456603e-06,1.96236273040995e-06,0.0,1.69757129654613e-06,0.0,1.644501634423534e-07,0.0,0.0,0.0,2.5070097868251652e-05,0.0,0.0,0.000484815963809524,0.0,0.0,4.4105963315814736e-05,0.0,0.004323293594643474,0.0,9.772528428584338e-06,0.0,0.0,0.00037203651113657085,0.0,4.76736924611032e-06,0.0,9.352579725407928e-07,0.0,0.00032109500609749374,0.0,0.0,1.388544449582696e-05,0.0,0.0,1.7827731267061608e-05,6.93841678165441e-07,0.0,1.5325466245954544e-05,5.5435080392046695e-09,0.0003839373315656758,0.0005311692280390901,0.0013159380295292068,0.001526072701672092,0.0,0.0,0.0
21,0.0018142027625754054,0.00022747924834447985,8.586724692571075e-10,0.0013787857079819333,0.0004067193737195396,0.0033796501928009095,0.0018131825956515968,0.0022637226423830726,0.003138544782777899,0.0034909145504934715,6.306485323989363e-05,0.00021588191189692908,0.0018938409858674276,2.6478082386395542e-06,0.0,0.000639898842528055,6.746415536895256e-05,0.0,5.761421864690419e-05,0.001540976878022775,0.0,0.0,3.5394207225181164e-06,0.0011296973875869298,0.0,6.814275079250365e-05,7.559246342395908e-05,0.00010666188530649379,0.0,0.0,0.0,0.0,0.0006091942461534927,0.0006227868337464316,4.655113443732262e-06,4.131500475068606e-09,4.40304764197208e-06,4.2928404617725844e-08,0.0,0.0,0.0,0.0003086050984347821,0.0008752383713726885,0.00022649090895157542,0.0010126643994590268,3.0682799248324955e-05,0.001915649427101016,0.0009658541326643899,0.0,0.0,0.0,0.0,0.0,8.104132343866866e-07,2.2478135251779995e-06,0.0,6.868765184719905e-06,0.0,6.058004219084978e-06,0.0,8.996859662147472e-05,0.0,4.538598150233497e-05,0.00030458162123068175,1.9170096118559245e-06,0.0,0.0,2.6021651096215236e-05,0.00034133764334910667,2.3265790878213012e-05,0.0,0.0,0.0010562341748845939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2371474660864975e-06,1.6951117140706629e-06,0.0,1.4426974806269754e-06,0.0,1.420004192187463e-07,0.0,0.0,0.0,2.1927621309600907e-05,0.0,0.0,0.0004090613793960074,0.0,0.0,4.7014782903715965e-05,0.0,0.0036646396550349893,0.0,8.439990924671292e-06,0.0,0.0,0.00035563848439778667,0.0,4.028678813483566e-06,0.0,8.047249454889993e-07,0.0,0.0002574232992697034,0.0,0.0,1.1182859307155013e-05,0.0,0.0,1.4107595794712325e-05,6.245134492921522e-07,0.0,1.3519879505352606e-05,4.9939606619475716e-09,0.00033288519354755406,0.0004380751693906859,0.0011173833459361049,0.0012395278934855013,0.0,0.0,0.0
22,0.00036624137378339584,0.000153922251511176,9.749572354435013e-10,0.004764108622912318,0.0008009328701587037,0.003125180969800567,0.002105788900371408,0.0014910904929035951,0.0024523096486427677,0.00863597164163366,3.621641799487207e-05,0.0003304002796357963,0.0004797363782240005,1.5369967987746702e-06,0.0,0.0011927356860542205,6.873700565392937e-05,0.0,6.091301920605474e-05,0.0010208127809892176,0.0,0.0,1.8580369942355901e-06,0.0004160385706290981,0.0,0.0001281599574215875,0.00014396434647125035,0.0001916114887535514,0.0,0.0,0.0,0.0,0.0016855661681256606,0.001606734016131668,7.4761616997420785e-06,8.605540529060817e-09,9.643063240218908e-06,6.44452753384428e-08,0.0,0.0,0.0,0.000500789911527022,0.001269497856264934,0.0009922455668493057,0.0005230804183702276,6.677433967865908e-05,0.001527912161545828,0.00018776231840531566,0.0,0.0,0.0,0.0,0.0,1.457626400025447e-07,4.77048069580377e-07,0.0,1.6979730088451106e-06,0.0,2.2994894243311136e-06,0.0,0.0002582439844854889,0.0,7.784898401041573e-05,0.00032621955784918556,5.728123986514788e-07,0.0,0.0,4.593000911626177e-05,0.0006440697914331394,1.2013404507342784e-05,0.0,0.0,0.0014472709921756178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.894994889286352e-07,2.2865313439979218e-07,0.0,4.7324033317863725e-07,0.0,1.0829983688509515e-07,0.0,0.0,0.0,7.926591703864005e-06,0.0,0.0,0.00040341208807603834,0.0,0.0,0.00010580126661807298,0.0,0.0019503234131116188,0.0,4.4774025445804e-06,0.0,0.0,0.000521403731627288,0.0,1.4665086928289385e-06,0.0,1.567702086457956e-07,0.0,0.00021819597117428202,0.0,0.0,2.9065809212625027e-06,0.0,0.0,1.0472507300391953e-05,1.7035843134394212e-07,0.0,6.369642047019397e-06,7.940304026250039e-09,0.00047356365735481634,0.00014830564516842058,0.0021959648604388347,0.00032174727027808105,0.0,0.0,0.0
23,0.0002637300245487495,9.743782781583832e-05,4.862431437411047e-10,0.0037000123533653096,0.0005818263792306766,0.0023910885282748496,0.0016150228623882867,0.0010955832296303924,0.0018773747188811285,0.006741096323821694,2.7800974558651604e-05,0.0002750489430582093,0.00036137458125867105,1.0683652794554917e-06,0.0,0.0009306138380270568,5.147248098609225e-05,0.0,4.519348584835825e-05,0.0007744004047708586,0.0,0.0,1.461412466596812e-06,0.00031284432343454683,0.0,9.912214654377748e-05,0.00011493180155014215,0.0001516152986300767,0.0,0.0,0.0,0.0,0.0013882725356825177,0.0013242119595815894,5.8512127725407485e-06,6.755076924491732e-09,7.552382739959284e-06,5.3469653640281225e-08,0.0,0.0,0.0,0.0003921837814584706,0.0009649501013336703,0.0007927537507566739,0.0004179814953658934,5.1748048922490855e-05,0.0011877459685638314,0.00013704952917677814,0.0,0.0,0.0,0.0,0.0,1.092404754299281e-07,3.565701439400826e-07,0.0,1.323222579827643e-06,0.0,1.6742317529860884e-06,0.0,0.000200757760653687,0.0,6.173271369107169e-05,0.0002511436348450502,3.690975875159097e-07,0.0,0.0,3.743058575309988e-05,0.0005150316801700683,9.209959698637248e-06,0.0,0.0,0.0010727258566839736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0322945149929836e-07,1.7604626918910072e-07,0.0,3.6697022437692794e-07,0.0,8.240452865848624e-08,0.0,0.0,0.0,6.4622897250643515e-06,0.0,0.0,0.0003121273865008334,0.0,0.0,8.233806700445711e-05,0.0,0.0014867491845507175,0.0,3.3681801869533954e-06,0.0,0.0,0.00037972204858306214,0.0,1.1509162141010165e-06,0.0,1.2004529014397748e-07,0.0,0.00016766411926113277,0.0,0.0,2.4767950526438653e-06,0.0,0.0,8.02317825218779e-06,1.4001226481319406e-07,0.0,4.805012721504909e-06,6.212196010067783e-09,0.0003687167258055979,0.00011348056773385906,0.001703561185640865,0.000234985912258594,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.001814278572128387,0.00024972204211280767,6.201175026095969e-10,0.0010686998261735426,0.00037427753113036035,0.0032623214478371665,0.0017376613800297491,0.0021014443214880884,0.0031138630758505313,0.0027635030681267382,5.8752379532052144e-05,0.0002203374788587098,0.001828122673832695,2.7129913385841307e-06,0.0,0.0005913076952856499,7.271022475492828e-05,0.0,5.757549626423497e-05,0.0015361064986791461,0.0,0.0,3.89534019632265e-06,0.0012024383814423344,0.0,7.040307827026026e-05,6.802208767908268e-05,9.906939802021952e-05,0.0,0.0,0.0,0.0,0.0006303440653732651,0.0006583331614672261,2.7847243472933768e-06,4.183626174381061e-09,3.390709971426986e-06,2.812121356221553e-08,0.0,0.0,0.0,0.00029644465810633845,0.0007623749127378687,0.00016453219006336894,0.0009632882410733146,1.3810841212489322e-05,0.0018430702993646264,0.0009368984974571504,0.0,0.0,0.0,0.0,0.0,8.103783914847895e-07,2.2452356457947076e-06,0.0,6.676198251369669e-06,0.0,6.130552501417696e-06,0.0,6.456897781390581e-05,0.0,4.2376790637774775e-05,0.0002931185518127677,2.0667498158744023e-06,0.0,0.0,2.3213997564823785e-05,0.00022261008901068634,2.3897362716525094e-05,0.0,0.0,0.0009610415752558765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.214300833811578e-06,1.6491487622261047e-06,0.0,1.4085070225178243e-06,0.0,1.3359689168268574e-07,0.0,0.0,0.0,2.1013884464053944e-05,0.0,0.0,0.00036917290265591873,0.0,0.0,3.268753527663648e-05,0.0,0.003541544076288119,0.0,8.105464512482286e-06,0.0,0.0,0.0002535723692562897,0.0,3.958719316869974e-06,0.0,7.867936520322694e-07,0.0,0.0002442207859280643,0.0,0.0,1.1524262372404337e-05,0.0,0.0,1.451323364790369e-05,6.003039992652504e-07,0.0,1.263819439152769e-05,4.19534799171728e-09,0.0003359840040394602,0.00042623035423162037,0.0010376795410229533,0.0012188392091775314,0.0,0.0,0.0
