epoch,mean,median,mode,std_dev,min,max,q1_25th,q3_75th,skewness,kurtosis
18,0.015514187499999998,0.020474,-0.0,0.025961356602695936,-0.048973,0.046168,-0.0,0.03884625,-0.7219458884948117,-0.4511133343889946
19,0.014107984375,0.017509999999999998,-0.0,0.025423030279214963,-0.048973,0.048865,-0.0,0.03766325,-0.6726718746045638,-0.47015925318182816
20,0.013759171874999998,0.018698,-0.0,0.02538949108486785,-0.048973,0.048879,-0.0,0.036249,-0.6359804023428778,-0.4769548235770178
21,0.012800734375000001,0.018856499999999998,-0.0,0.024928129133597616,-0.048973,0.0474,-0.0,0.034480500000000004,-0.6285492244498698,-0.47691401556947177
22,0.011490281250000001,0.014713,-0.0,0.024291559304023658,-0.048973,0.043952,-0.0,0.035119,-0.6016038510544475,-0.477881148206734
23,0.010977171875,0.017723000000000003,-0.0,0.0234665843724877,-0.048973,0.043979,-0.0,0.032234,-0.7187894444251571,-0.33365098200344745
24,0.010476015625,0.014003,-0.0,0.02345997554379332,-0.048973,0.040316,-0.0,0.0328195,-0.6567239074537814,-0.3945955259581275
25,0.010763687499999999,0.0092105,-0.0,0.02409780077937287,-0.048973,0.044298,-0.0,0.03382925,-0.5529414594876694,-0.4983859075233168
26,0.010044406249999999,0.013032,-0.0,0.023204343580269855,-0.048973,0.044366,-0.0,0.03131,-0.6429849767894167,-0.3397436794275319
27,0.009959640624999998,0.012584999999999999,-0.0,0.023219961478062892,-0.048973,0.048147,-0.0,0.03158875,-0.6237190818292635,-0.3340227402371925
28,0.00968934375,0.012948,-0.0,0.023089930333114607,-0.048973,0.041747,-0.0,0.0303205,-0.6166898230699815,-0.3342017396887118
29,0.009496500000000001,0.0112045,-0.0,0.022927642853387695,-0.048973,0.037404,-0.0,0.03106625,-0.643048154447639,-0.35400054883174814
30,0.00861315625,0.013164499999999999,-0.0,0.021985963105197053,-0.048973,0.036536,-0.0,0.02850175,-0.7545425534306328,-0.2089955397393357
31,0.00857421875,0.0122355,-0.0,0.02221986527191712,-0.048973,0.041827,-0.0,0.02777525,-0.6700203864023344,-0.22232457628135371
32,0.008006546875,0.014374000000000001,-0.0,0.021397012677685935,-0.048973,0.037842,-0.0,0.0269455,-0.8123996853197968,-0.08636430577232046
33,0.007757375,0.013276,-0.0,0.02125767932529031,-0.048973,0.031826,-0.0,0.02749675,-0.8123384431128363,-0.08187698822399625
34,0.00714015625,0.0113815,-0.0,0.020831142509637728,-0.048973,0.037264,-0.0,0.024875500000000002,-0.81853557971247,0.02515163283241062
35,0.0072955,0.00827,-0.0,0.02118254107602532,-0.048973,0.03596,-0.0,0.02635725,-0.749245354425594,-0.08457861762782315
36,0.0073128593749999995,0.010689,-0.0,0.02103297509854109,-0.048973,0.034711,-0.0,0.02629,-0.7992756342615783,-0.05220709281137914
37,0.007241234375,0.0091495,-0.0,0.0211026231031996,-0.048973,0.033981,-0.0,0.026454,-0.767520641015919,-0.08252058821305885
38,0.0050244999999999995,0.00875,-0.0,0.021351685034500207,-0.048973,0.032546,-4.000000000000001e-06,0.024265250000000002,-0.7465310604785471,-0.4030992026878022
39,0.005054828125,0.0097115,-0.0,0.021359102082422237,-0.048973,0.03284,-4.000000000000001e-06,0.023946,-0.7472767962031905,-0.3935360080974979
40,0.004933671875,0.009506,-0.0,0.021255629570521052,-0.048973,0.031759,-4.000000000000001e-06,0.024091500000000002,-0.7587544138755633,-0.3904217925449913
41,0.004854953125,0.007978,-0.0,0.02143933069911297,-0.048973,0.036039,-4.000000000000001e-06,0.0234875,-0.68228511119467,-0.40154441263367646
42,0.004914359375,0.009026,-0.0,0.021252434710056743,-0.048973,0.032166,-4.000000000000001e-06,0.023493,-0.7527654963340492,-0.3795850573282804
43,0.003981765625,0.0078555,-0.0,0.02041229270312851,-0.048973,0.029651,-4.000000000000001e-06,0.021295,-0.8344716208056497,-0.25376896386452463
44,0.0044638281249999995,0.009444000000000001,-0.0,0.020949654042157453,-0.048973,0.033148,-4.000000000000001e-06,0.02304775,-0.7613814160395274,-0.34604155825756555
45,0.0042184218749999995,0.00791,-0.0,0.02087083672541416,-0.048973,0.032799,-4.000000000000001e-06,0.02288,-0.7421498064992675,-0.3508468941888965
46,0.003718046875,0.0070655,-0.0,0.020476240480912938,-0.048973,0.029149,-7.000000000000001e-06,0.0225175,-0.7652573083763392,-0.2889166788800961
47,0.0035030624999999997,0.008529,-0.0,0.020128984904295193,-0.048973,0.033593,-7.000000000000001e-06,0.020705,-0.8276149578115253,-0.20017543920804926
48,0.0035530625,0.0052475,-0.0,0.02017187381283885,-0.048973,0.028311,-7.000000000000001e-06,0.02154325,-0.8325189205586221,-0.23363994033659852
49,0.003812828125,0.004801,-0.0,0.0205284811523791,-0.048973,0.028638,-7.000000000000001e-06,0.02290125,-0.7741261066137344,-0.31238762082225513
50,0.0034074531250000003,0.0065699999999999995,-0.0,0.020050180428528633,-0.048973,0.0279,-7.000000000000001e-06,0.020266,-0.8393666893280969,-0.20408028048213422
51,0.0034406874999999997,0.006388,-0.0,0.020093401340579294,-0.048973,0.029103,-7.000000000000001e-06,0.02047675,-0.8332894541516959,-0.2155397576395761
52,0.0037319531250000005,0.0066465,-0.0,0.02028977986529617,-0.048973,0.028753,-7.000000000000001e-06,0.0217575,-0.8305468269071037,-0.25340282460657937
53,0.0033277968750000005,0.0040845,-0.0,0.020126750957354375,-0.048973,0.029024,-7.000000000000001e-06,0.02069325,-0.8015735970083491,-0.23605457070466107
54,0.002874234375,0.002362,-0.0,0.01979239730280148,-0.048973,0.027378,-7.000000000000001e-06,0.020354,-0.8235480205387582,-0.19080134581271668
55,0.003118875,0.003525,-0.0,0.019978054155982635,-0.048973,0.030881,-1.0500000000000001e-05,0.02072825,-0.8109285965241929,-0.21698889056691995
56,0.00291503125,0.003562,-0.0,0.019793488829164842,-0.048973,0.026977,-1.0500000000000001e-05,0.02030825,-0.830479662300073,-0.1860530063125445
57,0.002496625,0.0023825,-0.0,0.01948163146041355,-0.048973,0.030774,-1.0500000000000001e-05,0.01792825,-0.843345151943307,-0.11138551031428001
58,0.00222415625,0.0030275,-0.0,0.019264429038076524,-0.048973,0.027415,-1.0500000000000001e-05,0.01920925,-0.8612988339644365,-0.07477906307683124
59,0.002415125,0.0020275,-0.0,0.01951080993121185,-0.048973,0.028301,-1.0500000000000001e-05,0.01951,-0.82116754313467,-0.1397505287511347
60,0.002546578125,0.001577,-0.0,0.019583810707766925,-0.048973,0.026108,-1.0500000000000001e-05,0.0206075,-0.825098484690608,-0.15593071242500756
61,0.002533296875,0.002737,-0.0,0.019452141456405003,-0.048973,0.026761,-1.0500000000000001e-05,0.019556249999999997,-0.8681323725968084,-0.12465947850673054
62,0.001911125,0.00253,-0.0,0.019054509711860207,-0.048973,0.025506,-1.0500000000000001e-05,0.018374,-0.8716829635392916,-0.04830573532209481
63,0.0018022187499999998,0.001948,-0.0,0.01890762289764762,-0.048973,0.024411,-1.0500000000000001e-05,0.01746525,-0.9026610008771642,-0.017348872131278004
64,0.00211465625,0.0026145,-0.0,0.01902822525570464,-0.048973,0.02846,-1.0500000000000001e-05,0.0176405,-0.9247045185568215,-0.022156068748174995
65,0.0018682656250000001,0.003219,-0.0,0.018891949227152774,-0.048973,0.026398,-1.0500000000000001e-05,0.017565499999999998,-0.9194021478790142,0.0008815473033569887
66,0.0018206562500000004,0.0024455,-0.0,0.018842129871662224,-0.048973,0.025096,-1.0500000000000001e-05,0.0176505,-0.9301512052867837,0.0040653571786553044
67,0.0018984375,0.0029575,-0.0,0.018932569472732533,-0.048973,0.02526,-1.0500000000000001e-05,0.018568,-0.9128137962792288,-0.014557055120216322
68,0.0021319218749999997,0.003609,-0.0,0.019065126868434985,-0.048973,0.026991,-1.0500000000000001e-05,0.019288,-0.9156409114409239,-0.034838736526773495
69,0.001467921875,0.0021925,-0.0,0.018485247300469677,-0.048973,0.022857,-1.0500000000000001e-05,0.017064,-0.9862520623991449,0.08558756898935105
70,0.0018439687500000001,0.0016715,-0.0,0.018915778168443757,-0.048973,0.028359,-1.0500000000000001e-05,0.0176715,-0.9077655737405389,-0.012170442297185335
71,0.0015102656249999999,0.001839,-0.0,0.018688087643973054,-0.048973,0.024451,-1.0500000000000001e-05,0.018254,-0.9215958923215838,0.01771863377052485
72,0.0010230937500000001,0.0025225,-0.0,0.018259811268293846,-0.048973,0.025061,-1.0500000000000001e-05,0.016232000000000003,-0.9678166724956803,0.13464496071232412
73,0.001110671875,0.001781,-0.0,0.01836593807505375,-0.048973,0.024577,-1.0500000000000001e-05,0.01689525,-0.9495792406259872,0.09989803344443837
74,0.0017786562499999999,0.001551,-0.0,0.0188497858054962,-0.048973,0.025194,-1.0500000000000001e-05,0.01772725,-0.9183076495634263,-0.0005052534856138102
75,0.0015065625,0.0027275,-0.0,0.018622481126546853,-0.048973,0.024047,-1.0500000000000001e-05,0.01672525,-0.9413545984939524,0.04928196833063225
76,0.001405328125,0.0024245,-0.0,0.018472468145234653,-0.048973,0.021792,-1.0500000000000001e-05,0.0177525,-0.9793976749190341,0.0766845289702287
77,0.0010637812499999998,0.000883,-0.0,0.01847305190969804,-0.048973,0.024944,-1.0500000000000001e-05,0.01792825,-0.9046683794042398,0.045645774360408176
78,0.0012230156250000001,0.002908,-0.0,0.01826288595287943,-0.048973,0.022457,-1.0500000000000001e-05,0.01662575,-1.0159227914989464,0.14140750341920327
79,0.0008973124999999998,0.0016265,-0.0,0.01812435556171153,-0.048973,0.023349,-1.0500000000000001e-05,0.01578925,-0.995406053733253,0.16047787337798392
80,0.0008253593749999998,0.0019205,-0.0,0.018095078160551687,-0.048973,0.025455,-1.0500000000000001e-05,0.0158125,-0.9882208465606943,0.17058850338594977
81,0.001003046875,0.0021485,-0.0,0.018254162335640815,-0.048973,0.02587,-1.0500000000000001e-05,0.01546675,-0.9630813952853265,0.14270541891901845
82,0.0010158281250000002,0.0016175,-0.0,0.01834489717840043,-0.048973,0.023759,-1.0500000000000001e-05,0.0174975,-0.9391296716043925,0.08957867640609818
83,0.0005531406250000001,7.9e-05,-0.0,0.017937501238560225,-0.048973,0.021731,-1.0500000000000001e-05,0.01590425,-0.9957432499680547,0.17897869266095823
84,0.0006083437500000003,0.0,-0.0,0.01790810141582116,-0.048973,0.022481,-1.0500000000000001e-05,0.015489,-1.0151471303600714,0.2102922435611272
85,0.0009275624999999998,0.0,-0.0,0.018192285220900474,-0.048973,0.024244,-1.0500000000000001e-05,0.016472999999999998,-0.9801258456802268,0.1294326063304152
86,0.0003784374999999998,0.0,-0.0,0.0177691969420355,-0.048973,0.021249,-1.0500000000000001e-05,0.016362500000000002,-1.020443712456979,0.22942117410069196
87,2.2171874999999622e-05,0.0,-0.0,0.01748975374286568,-0.048973,0.019239,-1.0500000000000001e-05,0.015135,-1.055392357009439,0.2879906019292666
88,-0.00020770312500000004,0.0,-0.0,0.017419388425400882,-0.048973,0.020852,-1.0500000000000001e-05,0.0131895,-1.028464326396889,0.29764696308054717
89,-0.0001398906250000002,0.0,-0.0,0.01736066273227097,-0.048973,0.021649,-1.0500000000000001e-05,0.01355575,-1.0671951997628384,0.3344580163259101
90,-4.700000000000006e-05,0.0,-0.0,0.01741737742170158,-0.048973,0.021779,-1.0500000000000001e-05,0.014542,-1.068903160034581,0.3126407933290669
91,0.0004593593750000002,0.0,-0.0,0.01791533416200978,-0.048973,0.024273,-1.0500000000000001e-05,0.015916,-0.9818146576579326,0.18348046331638468
92,-2.0500000000000173e-05,0.0,-0.0,0.017697718181837737,-0.048973,0.02596,-1.0500000000000001e-05,0.0136495,-0.9469048817333353,0.25072876696847013
93,-4.462500000000018e-05,0.0,-0.0,0.017520476498496692,-0.048973,0.02236,-1.0500000000000001e-05,0.014276,-1.0228070881717517,0.2819873127354535
94,-0.00013615624999999994,0.0,-0.0,0.01760182701829091,-0.048973,0.02211,-1.0500000000000001e-05,0.0158155,-0.9692269273321,0.23864299262643263
95,-5.421875000000023e-05,0.0,-0.0,0.017641358730505947,-0.048973,0.022541,-1.0500000000000001e-05,0.0159615,-0.9785517566874424,0.2173002749414943
96,-0.000548640625,0.0,-0.0,0.01717598639304231,-0.048973,0.026846,-1.0500000000000001e-05,0.013636,-1.0443673183100892,0.37845605170163
97,-0.0005358749999999998,0.0,-0.0,0.01711101392698209,-0.048973,0.020872,-1.0500000000000001e-05,0.0130965,-1.0816810789533842,0.3830249749190475
98,-0.00045951562499999996,0.0,-0.0,0.01714766071508752,-0.048973,0.019534,-1.0500000000000001e-05,0.0137655,-1.0840191573258975,0.37753978431771085
99,-0.0006230312500000003,0.0,-0.0,0.016941658710823548,-0.048973,0.018317,-1.0500000000000001e-05,0.014210249999999999,-1.1374773412026307,0.43710895501277136
